user_id,course_id,user_index,course_index,preference
U_12829,C_681737,456,938,2.85
U_13108,C_696922,392,23,2.85
U_13146,C_677010,560,31,2.91
U_13157,C_696746,1121,119,2.97
U_13210,C_697075,198,104,3.0
U_13210,C_680824,198,468,2.88
U_13210,C_697166,198,226,2.82
U_13243,C_680970,116,545,2.76
U_13243,C_680804,116,911,2.73
U_13243,C_697293,116,27,2.64
U_13243,C_674903,116,18,2.52
U_13402,C_696927,393,52,2.91
U_13402,C_1017419,393,725,2.85
U_13402,C_947167,393,1310,2.82
U_13493,C_682506,342,949,2.79
U_13530,C_676683,1124,11,2.97
U_13623,C_696821,1125,323,3.0
U_13771,C_934526,2,205,3.0
U_13771,C_696674,2,799,2.82
U_13771,C_682589,2,366,2.43
U_13771,C_735102,2,697,2.34
U_13771,C_735107,2,377,2.31
U_13771,C_879054,2,301,2.1
U_13771,C_677144,2,529,1.92
U_13771,C_677192,2,1132,1.77
U_13771,C_682550,2,1188,1.65
U_13771,C_681362,2,473,1.0
U_13771,C_681745,2,939,1.0
U_13771,C_674937,2,739,1.0
U_13771,C_697273,2,1627,1.0
U_13771,C_680790,2,641,1.0
U_13771,C_677167,2,903,1.0
U_13771,C_676918,2,1489,1.0
U_13771,C_696487,2,672,1.0
U_13771,C_682586,2,132,1.0
U_13771,C_677014,2,315,1.0
U_13771,C_825832,2,1027,1.0
U_13771,C_697130,2,38,1.0
U_13771,C_735343,2,1252,1.0
U_13771,C_696939,2,145,1.0
U_13771,C_674903,2,18,1.0
U_13771,C_629559,2,8,1.0
U_13771,C_697293,2,27,1.0
U_13771,C_746985,2,276,1.0
U_13771,C_934510,2,445,1.0
U_13771,C_696700,2,3,1.0
U_14070,C_676656,675,88,2.91
U_14158,C_697267,394,588,2.97
U_14158,C_682309,394,944,2.94
U_14158,C_947252,394,60,2.85
U_14255,C_735362,220,382,2.91
U_14255,C_948411,220,138,2.88
U_14255,C_682702,220,111,2.73
U_14489,C_696740,9,63,2.94
U_14489,C_680753,9,263,2.82
U_14489,C_676659,9,312,2.37
U_14489,C_697166,9,226,2.04
U_14489,C_696724,9,16,2.01
U_14489,C_697757,9,1239,1.95
U_14489,C_854866,9,71,1.62
U_14489,C_697405,9,58,1.59
U_14489,C_676996,9,259,1.29
U_14489,C_677159,9,100,1.23
U_14489,C_770766,9,508,1.14
U_14489,C_680777,9,142,1.02
U_14489,C_697006,9,585,1.0
U_14489,C_676683,9,11,1.0
U_14489,C_676664,9,64,1.0
U_14489,C_746985,9,276,1.0
U_14489,C_680817,9,538,1.0
U_14489,C_1738993,9,166,1.0
U_14489,C_697422,9,197,1.0
U_14493,C_696554,1131,56,2.97
U_14651,C_735164,462,329,2.97
U_14667,C_682466,855,102,3.0
U_14667,C_697293,855,27,2.97
U_14746,C_676662,285,152,2.88
U_14765,C_909412,28,1297,2.82
U_14765,C_735377,28,594,2.79
U_14765,C_696695,28,578,2.49
U_14765,C_696972,28,179,2.31
U_14765,C_758204,28,1264,2.07
U_14765,C_948259,28,1749,1.83
U_14765,C_707032,28,94,1.71
U_14765,C_674959,28,455,1.65
U_14765,C_879045,28,335,1.59
U_14765,C_680726,28,636,1.38
U_14765,C_677023,28,456,1.23
U_14808,C_682458,463,41,3.0
U_14970,C_735122,1137,698,3.0
U_14999,C_629559,1138,8,3.0
U_15010,C_697027,71,157,3.0
U_15010,C_696968,71,25,2.88
U_15010,C_697032,71,45,2.82
U_15010,C_697191,71,327,2.49
U_15010,C_707096,71,106,2.28
U_15120,C_948414,1142,308,3.0
U_15173,C_697039,863,92,2.94
U_15335,C_629559,680,8,3.0
U_15335,C_682324,680,291,2.91
U_15398,C_696994,345,0,3.0
U_15398,C_682772,345,422,2.88
U_15737,C_2231604,172,1463,2.82
U_15737,C_1770323,172,1386,1.38
U_15777,C_696994,870,0,2.97
U_15873,C_697100,568,494,2.94
U_16100,C_697034,873,12,2.97
U_16132,C_697415,1156,112,2.94
U_16365,C_735155,157,433,2.97
U_16660,C_1825107,221,283,2.7
U_16717,C_735143,466,379,3.0
U_16986,C_674903,1160,18,2.97
U_17031,C_677179,173,532,3.0
U_17031,C_697039,173,92,2.94
U_17031,C_931245,173,204,2.67
U_17031,C_676696,173,404,2.58
U_17171,C_696994,1161,0,2.97
U_17532,C_696679,469,5,2.97
U_17574,C_696625,689,1598,3.0
U_17575,C_697173,1162,1233,3.0
U_17575,C_800360,1162,278,2.97
U_17630,C_681080,402,1152,2.85
U_17632,C_696911,1165,33,3.0
U_17637,C_682308,1166,268,3.0
U_17679,C_676682,74,630,2.85
U_17679,C_735361,74,1253,2.82
U_17679,C_681355,74,242,2.19
U_17679,C_682296,74,1561,2.07
U_17679,C_696829,74,1605,2.04
U_17711,C_681682,106,415,2.97
U_17711,C_881478,106,302,2.76
U_17714,C_697024,83,372,2.97
U_17714,C_696679,83,5,2.82
U_17714,C_931248,83,1045,2.73
U_17714,C_681702,83,1161,2.67
U_17714,C_936963,83,1719,2.58
U_17719,C_682515,222,173,2.85
U_17721,C_697026,573,134,2.94
U_17740,C_697212,1170,1623,2.97
U_17754,C_696724,883,16,2.94
U_17758,C_1795810,1171,124,2.97
U_17768,C_735269,884,274,2.94
U_17774,C_943228,315,341,2.94
U_17810,C_696882,253,802,2.85
U_17826,C_862620,885,512,2.97
U_17843,C_879045,254,335,2.7
U_17856,C_763992,693,1674,2.97
U_17857,C_677042,88,352,2.85
U_17857,C_854855,88,137,2.76
U_17857,C_707025,88,147,2.64
U_17857,C_696884,88,581,2.55
U_17857,C_947773,88,446,2.46
U_17857,C_879074,88,1035,2.37
U_17857,C_680886,88,750,2.25
U_18296,C_866769,223,279,2.64
U_18374,C_735244,694,299,2.97
U_18433,C_676683,473,11,2.94
U_18622,C_674903,78,18,3.0
U_18622,C_680790,78,641,2.85
U_18622,C_949541,78,1761,2.34
U_18741,C_682330,316,192,2.91
U_18964,C_680920,60,543,2.94
U_18964,C_674920,60,10,2.82
U_18964,C_947244,60,182,2.19
U_19154,C_707031,186,6,2.76
U_19154,C_2095102,186,1112,2.58
U_19224,C_697055,575,978,2.91
U_19575,C_735116,200,820,2.88
U_19575,C_800360,200,278,2.76
U_19575,C_681005,200,214,2.64
U_19857,C_682525,1188,950,2.97
U_20026,C_674920,578,10,3.0
U_20026,C_948123,578,1743,2.91
U_20128,C_1741554,1189,524,3.0
U_20282,C_696841,79,67,3.0
U_20282,C_948414,79,308,2.88
U_20282,C_677028,79,457,2.37
U_20282,C_680741,79,746,2.16
U_20287,C_681406,47,763,2.7
U_20287,C_677045,47,76,2.28
U_20287,C_677136,47,167,2.07
U_20287,C_697110,47,496,2.04
U_20287,C_697427,47,985,1.86
U_20310,C_1903985,894,29,2.94
U_20315,C_681636,4,359,2.88
U_20315,C_679390,4,190,2.82
U_20315,C_681039,4,1148,2.1
U_20315,C_758194,4,1262,1.74
U_20315,C_948148,4,1746,1.65
U_20315,C_947152,4,719,1.0
U_20315,C_697006,4,585,1.0
U_20315,C_934534,4,850,1.0
U_20315,C_949540,4,207,1.0
U_20315,C_1732839,4,187,1.0
U_20315,C_948113,4,855,1.0
U_20315,C_696597,4,155,1.0
U_20315,C_2097435,4,1443,1.0
U_20315,C_793017,4,707,1.0
U_20315,C_1755887,4,1359,1.0
U_20315,C_2301265,4,891,1.0
U_20329,C_1912188,405,1106,2.88
U_20329,C_770738,405,19,2.82
U_20365,C_677095,579,128,2.97
U_20375,C_909094,288,842,3.0
U_20395,C_681005,17,214,2.76
U_20395,C_697423,17,198,2.34
U_20395,C_680770,17,463,2.28
U_20395,C_680777,17,142,2.25
U_20395,C_947250,17,852,2.07
U_20395,C_696945,17,804,1.83
U_20395,C_682275,17,1558,1.71
U_20395,C_679390,17,190,1.53
U_20395,C_735079,17,1246,1.38
U_20395,C_697108,17,373,1.0
U_20400,C_680823,135,539,2.94
U_20400,C_948092,135,610,2.85
U_20400,C_697270,135,146,2.76
U_20400,C_697032,135,45,2.73
U_20421,C_696720,582,321,2.94
U_20455,C_883345,406,1,3.0
U_20455,C_707081,406,17,2.94
U_20643,C_696994,1197,0,3.0
U_20643,C_854839,1197,50,2.97
U_20775,C_707038,704,114,2.97
U_20787,C_629559,107,8,2.88
U_20787,C_682602,107,568,2.64
U_20787,C_697068,107,24,2.37
U_20985,C_697748,1200,73,2.97
U_21028,C_883345,90,1,2.34
U_21028,C_948417,90,140,2.31
U_21045,C_801420,705,59,2.94
U_21114,C_696922,1201,23,2.97
U_21172,C_696976,897,122,2.97
U_21172,C_680915,897,916,2.94
U_21292,C_682653,900,1577,2.94
U_21300,C_680777,290,142,2.91
U_21300,C_697020,290,806,2.88
U_21300,C_1806527,290,116,2.73
U_21726,C_681255,3,109,2.97
U_21726,C_948141,3,447,2.4
U_21726,C_947257,3,518,2.31
U_21726,C_696841,3,67,2.25
U_21726,C_697091,3,79,2.07
U_21726,C_948409,3,96,1.92
U_21726,C_948421,3,521,1.77
U_21726,C_735239,3,135,1.59
U_21726,C_677020,3,108,1.23
U_21726,C_735175,3,380,1.0
U_21726,C_947262,3,306,1.0
U_21726,C_679390,3,190,1.0
U_21726,C_680963,3,754,1.0
U_21726,C_1758019,3,1374,1.0
U_21726,C_697423,3,198,1.0
U_21726,C_680762,3,37,1.0
U_21726,C_781627,3,1675,1.0
U_21726,C_747044,3,1259,1.0
U_21726,C_948209,3,74,1.0
U_21726,C_851362,3,510,1.0
U_21726,C_758190,3,1014,1.0
U_21726,C_948103,3,612,1.0
U_21726,C_677109,3,743,1.0
U_21726,C_943267,3,305,1.0
U_21726,C_680714,3,906,1.0
U_21726,C_697023,3,977,1.0
U_21726,C_680765,3,535,1.0
U_21726,C_1750793,3,733,1.0
U_21832,C_696954,1207,121,3.0
U_21852,C_697415,707,112,3.0
U_21852,C_799791,707,1680,2.94
U_21853,C_696994,350,0,3.0
U_21853,C_854866,350,71,2.97
U_21879,C_696994,49,0,2.88
U_21879,C_931245,49,204,2.52
U_21879,C_677110,49,316,2.49
U_21879,C_747047,49,597,1.89
U_21975,C_760442,1208,123,2.97
U_22245,C_696918,1210,249,3.0
U_22333,C_682137,291,416,2.94
U_22471,C_682485,160,55,2.79
U_22471,C_936990,160,304,2.67
U_22504,C_948409,708,96,2.94
U_22605,C_797938,477,232,3.0
U_22632,C_696901,7,803,2.76
U_22632,C_696927,7,52,2.55
U_22632,C_682610,7,219,2.13
U_22632,C_749807,7,504,2.1
U_22632,C_707031,7,6,1.86
U_22632,C_696685,7,576,1.68
U_22632,C_696994,7,0,1.02
U_22632,C_682239,7,364,1.0
U_22632,C_697307,7,984,1.0
U_22632,C_696928,7,178,1.0
U_22632,C_735149,7,1004,1.0
U_22632,C_931245,7,204,1.0
U_22632,C_680933,7,77,1.0
U_22632,C_948411,7,138,1.0
U_22632,C_948427,7,184,1.0
U_22632,C_682512,7,365,1.0
U_22632,C_1903985,7,29,1.0
U_22677,C_682586,108,132,3.0
U_22677,C_677159,108,100,2.97
U_22677,C_784172,108,438,2.79
U_22677,C_682672,108,569,2.76
U_22677,C_697091,108,79,2.46
U_22677,C_735342,108,39,2.4
U_22728,C_948136,127,307,2.88
U_22809,C_883345,709,1,3.0
U_22901,C_760442,1215,123,3.0
U_22901,C_681034,1215,215,2.97
U_23121,C_697176,64,227,2.58
U_23121,C_697208,64,159,2.49
U_23121,C_1412527,64,310,2.25
U_23121,C_676658,64,126,2.04
U_23164,C_696994,1217,0,3.0
U_23318,C_682610,906,219,2.97
U_23517,C_674903,255,18,3.0
U_23517,C_682195,255,217,2.79
U_23620,C_682747,1221,1586,2.97
U_23649,C_823317,588,1688,2.97
U_23877,C_696911,712,33,3.0
U_23997,C_707038,713,114,2.94
U_23997,C_696686,713,424,2.91
U_24021,C_697005,225,679,2.7
U_24025,C_707037,354,113,2.73
U_24043,C_881480,908,837,2.97
U_24056,C_758886,226,1267,2.88
U_24067,C_681671,18,266,2.91
U_24067,C_845674,18,334,2.82
U_24067,C_676659,18,312,2.7
U_24067,C_911165,18,606,2.64
U_24067,C_947252,18,60,2.19
U_24067,C_948431,18,185,2.1
U_24067,C_696740,18,63,1.62
U_24067,C_879093,18,602,1.56
U_24067,C_1646044,18,729,1.29
U_24086,C_677218,149,154,2.79
U_24089,C_1755925,109,1364,2.61
U_24195,C_697566,407,990,3.0
U_24226,C_676820,257,256,2.88
U_24243,C_1428968,1225,14,2.97
U_24260,C_682458,161,41,2.94
U_24260,C_682742,161,421,2.91
U_24260,C_697112,161,681,2.73
U_24275,C_854843,14,234,2.88
U_24275,C_782555,14,136,2.19
U_24275,C_735175,14,380,2.07
U_24275,C_697825,14,815,1.44
U_24275,C_680898,14,751,1.23
U_24275,C_697791,14,2,1.0
U_24275,C_782490,14,82,1.0
U_24277,C_676995,5,405,2.76
U_24277,C_676687,5,402,2.46
U_24277,C_697176,5,227,2.37
U_24277,C_676932,5,4,1.56
U_24277,C_682515,5,173,1.23
U_24277,C_681362,5,473,1.2
U_24277,C_735155,5,433,1.0
U_24277,C_696845,5,1608,1.0
U_24277,C_682427,5,270,1.0
U_24277,C_677043,5,407,1.0
U_24277,C_948387,5,1754,1.0
U_24277,C_697821,5,13,1.0
U_24277,C_819285,5,333,1.0
U_24277,C_948038,5,394,1.0
U_24277,C_948137,5,1054,1.0
U_24277,C_680751,5,639,1.0
U_24284,C_682624,128,293,2.67
U_24284,C_696994,128,0,2.43
U_24290,C_1924709,89,737,2.31
U_24290,C_2242137,89,890,2.22
U_24296,C_697208,91,159,3.0
U_24296,C_682344,91,1177,2.4
U_24348,C_697108,479,373,2.85
U_24351,C_677049,20,36,2.64
U_24351,C_676950,20,897,2.55
U_24351,C_948140,20,1055,2.49
U_24351,C_697726,20,688,2.28
U_24351,C_734054,20,273,2.22
U_24351,C_696746,20,119,2.16
U_24351,C_746973,20,702,2.1
U_24351,C_707032,20,94,2.04
U_24351,C_696705,20,1207,1.71
U_24351,C_681666,20,1543,1.68
U_24351,C_682415,20,144,1.59
U_24351,C_697091,20,79,1.53
U_24351,C_681645,20,1542,1.47
U_24351,C_681406,20,763,1.35
U_24351,C_936945,20,517,1.2
U_24351,C_735046,20,200,1.11
U_24385,C_948427,480,184,3.0
U_24422,C_707067,717,816,3.0
U_24441,C_629559,26,8,2.97
U_24441,C_696724,26,16,2.85
U_24441,C_799796,26,43,2.82
U_24441,C_682463,26,483,2.58
U_24441,C_866769,26,279,1.98
U_24441,C_682684,26,1192,1.68
U_24441,C_676917,26,314,1.53
U_24450,C_697684,202,271,3.0
U_24450,C_696543,202,572,2.94
U_24450,C_890125,202,1036,2.76
U_24450,C_735259,202,1008,2.67
U_24450,C_866756,202,66,2.64
U_24482,C_682407,150,779,2.97
U_24482,C_697155,150,497,2.82
U_24482,C_680922,150,1506,2.61
U_24485,C_760442,915,123,2.97
U_24512,C_696942,591,22,3.0
U_24682,C_1836502,917,347,2.97
U_24934,C_696994,259,0,3.0
U_24934,C_1764856,259,1380,2.7
U_24939,C_873864,592,53,2.88
U_24948,C_697034,410,12,3.0
U_24948,C_629559,410,8,2.97
U_24953,C_681671,1237,266,2.97
U_25091,C_680821,112,318,2.79
U_25091,C_682415,112,144,2.73
U_25091,C_697130,112,38,2.67
U_25091,C_676683,112,11,2.58
U_25190,C_707081,919,17,3.0
U_25195,C_808528,721,828,3.0
U_25197,C_697091,920,79,3.0
U_25207,C_697821,921,13,3.0
U_25211,C_697208,113,159,2.88
U_25211,C_735161,113,1655,2.67
U_25214,C_747056,355,383,2.94
U_25234,C_696870,594,968,2.97
U_25234,C_694136,594,15,2.94
U_25234,C_697068,594,24,2.91
U_25237,C_681414,923,216,3.0
U_25239,C_676664,1239,64,2.97
U_25253,C_735385,1241,501,3.0
U_25265,C_696956,293,425,2.91
U_25265,C_677087,293,212,2.79
U_25296,C_696968,1243,25,2.97
U_25298,C_696835,27,247,2.97
U_25298,C_677146,27,32,2.7
U_25298,C_696803,27,800,2.46
U_25298,C_696785,27,1208,2.34
U_25298,C_1781818,27,1400,1.68
U_25298,C_948468,27,61,1.44
U_25298,C_1738993,27,166,1.38
U_25298,C_1741560,27,867,1.26
U_25301,C_629559,924,8,2.97
U_25302,C_682195,722,217,2.91
U_25323,C_697069,92,72,2.94
U_25326,C_782555,926,136,3.0
U_25384,C_735253,321,498,2.79
U_25388,C_677049,41,36,2.94
U_25388,C_682327,41,559,2.46
U_25388,C_676646,41,286,2.31
U_25388,C_801420,41,59,2.19
U_25388,C_859557,41,1287,2.07
U_25388,C_837690,41,1028,1.92
U_25388,C_682266,41,558,1.8
U_25406,C_676885,117,1125,2.49
U_25515,C_1778562,1247,1397,2.97
U_25532,C_2328543,203,525,2.88
U_25552,C_1903985,262,29,2.88
U_25557,C_1765606,356,209,2.82
U_25615,C_947158,414,1308,2.88
U_25653,C_707127,322,163,2.94
U_25828,C_927961,482,1301,2.97
U_25828,C_697821,482,13,2.91
U_25846,C_1767126,323,344,2.91
U_25846,C_1924709,323,737,2.85
U_25846,C_932176,323,717,2.79
U_25869,C_697184,599,684,3.0
U_25869,C_696954,599,121,2.88
U_25942,C_697149,1254,68,3.0
U_25987,C_1794464,930,9,2.97
U_25996,C_696679,1259,5,3.0
U_26067,C_948431,294,185,2.88
U_26084,C_948412,204,183,2.97
U_26140,C_2336296,931,627,2.94
U_26184,C_696922,57,23,2.82
U_26184,C_770738,57,19,2.67
U_26184,C_682393,57,563,2.37
U_26184,C_696724,57,16,2.34
U_26184,C_735405,57,40,2.13
U_26184,C_1903985,57,29,2.07
U_26294,C_676686,118,89,2.97
U_26294,C_680731,118,354,2.7
U_26294,C_681633,118,1540,2.61
U_26294,C_682346,118,218,2.55
U_26404,C_677010,1264,31,3.0
U_26416,C_682466,175,102,2.73
U_26436,C_697188,728,34,3.0
U_26450,C_883345,415,1,3.0
U_26450,C_682696,415,484,2.88
U_26457,C_697068,729,24,3.0
U_26457,C_780629,729,253,2.91
U_26459,C_696922,205,23,2.67
U_26459,C_1918363,205,284,2.64
U_26460,C_780629,1266,253,2.97
U_26467,C_681105,730,550,3.0
U_26467,C_682702,730,111,2.91
U_26472,C_674920,932,10,2.97
U_26479,C_866164,731,235,2.94
U_26482,C_694143,1267,133,3.0
U_26489,C_680759,324,91,2.94
U_26897,C_696700,605,3,3.0
U_27004,C_682624,1276,293,2.97
U_27087,C_854855,357,137,2.94
U_27256,C_735325,936,593,2.97
U_27285,C_676932,16,4,2.97
U_27285,C_696942,16,22,2.85
U_27285,C_681671,16,266,2.67
U_27285,C_629559,16,8,2.61
U_27285,C_697130,16,38,2.31
U_27285,C_676662,16,152,1.92
U_27285,C_735351,16,7,1.86
U_27285,C_696692,16,295,1.32
U_27285,C_682310,16,1562,1.23
U_27285,C_681200,16,1527,1.05
U_27306,C_1025079,162,1057,2.85
U_27306,C_2151889,162,1446,2.76
U_27313,C_677047,187,153,2.85
U_27401,C_756736,606,1670,3.0
U_27401,C_808526,606,254,2.88
U_27457,C_697068,735,24,3.0
U_27568,C_696753,84,322,2.97
U_27568,C_707068,84,690,2.85
U_27568,C_735096,84,1650,2.82
U_27568,C_674903,84,18,2.7
U_27568,C_681655,84,101,2.61
U_27568,C_697265,84,228,2.31
U_27611,C_747696,737,300,2.97
U_27614,C_927959,39,715,2.76
U_27614,C_735239,39,135,2.61
U_27614,C_936943,39,718,2.55
U_27614,C_800360,39,278,2.43
U_27614,C_1824924,39,1410,2.07
U_27689,C_696968,608,25,2.88
U_27830,C_682595,485,567,2.97
U_27830,C_694136,485,15,2.85
U_27866,C_697069,942,72,2.97
U_27941,C_682356,1284,480,2.97
U_28218,C_682336,11,946,2.85
U_28218,C_680770,11,463,1.98
U_28218,C_680757,11,264,1.62
U_28218,C_682155,11,362,1.53
U_28218,C_936913,11,181,1.32
U_28218,C_696687,11,294,1.26
U_28218,C_948412,11,183,1.17
U_28218,C_697360,11,160,1.0
U_28218,C_696857,11,1609,1.0
U_28813,C_2244927,80,1464,2.25
U_28813,C_697023,80,977,1.98
U_28813,C_681027,80,759,1.95
U_28823,C_682320,487,418,3.0
U_28987,C_735342,1510,39,3.0
U_29091,C_786471,66,827,2.97
U_29091,C_879050,66,1034,2.91
U_29091,C_696740,66,63,2.82
U_29091,C_682388,66,778,2.7
U_29140,C_682330,231,192,2.94
U_29140,C_746997,231,48,2.88
U_29140,C_854832,231,87,2.82
U_29140,C_782555,231,136,2.76
U_29140,C_682222,231,78,2.67
U_29170,C_770738,952,19,2.97
U_29184,C_936913,953,181,3.0
U_29191,C_677049,263,36,2.94
U_29205,C_697293,612,27,2.91
U_29217,C_696938,492,583,2.94
U_29217,C_707381,492,818,2.85
U_29297,C_947262,32,306,2.94
U_29297,C_948422,32,1329,2.88
U_29297,C_936987,32,340,2.79
U_29297,C_735310,32,1010,2.46
U_29297,C_688390,32,671,2.34
U_29297,C_696800,32,176,2.04
U_29297,C_697071,32,980,1.77
U_29297,C_674920,32,10,1.65
U_29439,C_681033,957,1514,3.0
U_29439,C_948259,957,1749,2.97
U_29441,C_682155,176,362,2.76
U_29441,C_1714449,176,731,2.64
U_29514,C_681094,493,548,2.97
U_29552,C_677093,358,213,2.88
U_29556,C_948427,151,184,2.64
U_29595,C_747033,1299,703,2.91
U_29854,C_676913,188,75,2.97
U_29854,C_682794,188,423,2.85
U_29854,C_801420,188,59,2.82
U_29854,C_707031,188,6,2.79
U_29854,C_735288,188,330,2.7
U_29978,C_676932,359,4,2.88
U_29978,C_674920,359,10,2.79
U_30034,C_1797904,206,189,2.76
U_30034,C_696555,206,221,2.67
U_30342,C_677168,494,904,2.94
U_30351,C_682772,1304,422,3.0
U_30375,C_876706,1306,1698,2.97
U_30419,C_680724,615,908,2.91
U_30626,C_674920,53,10,2.79
U_30626,C_697293,53,27,2.61
U_30626,C_682345,53,130,2.52
U_30640,C_696994,1309,0,2.97
U_31287,C_676820,54,256,2.46
U_31287,C_866756,54,66,2.34
U_31287,C_887098,54,838,2.1
U_31311,C_682739,1314,791,2.97
U_31458,C_697791,1317,2,2.97
U_31460,C_697027,968,157,2.97
U_31495,C_697229,616,1626,2.88
U_31614,C_680745,114,54,2.85
U_31614,C_677150,114,410,2.79
U_31614,C_697018,114,42,2.64
U_31636,C_760442,1319,123,3.0
U_31692,C_677010,38,31,2.88
U_31692,C_674920,38,10,2.79
U_31692,C_799796,38,43,2.67
U_31692,C_676687,38,402,2.61
U_31692,C_677146,38,32,2.4
U_31692,C_682442,38,110,2.01
U_31692,C_676642,38,125,1.92
U_31788,C_696647,362,674,2.85
U_31788,C_840087,362,1029,2.82
U_31831,C_948468,264,61,2.88
U_31870,C_696994,750,0,2.94
U_31882,C_883345,296,1,2.97
U_31902,C_680814,33,466,2.91
U_31902,C_697091,33,79,2.73
U_31902,C_696673,33,222,2.67
U_31902,C_697415,33,112,2.64
U_31902,C_936913,33,181,2.46
U_31902,C_1552662,33,186,1.98
U_31902,C_819285,33,333,1.65
U_31902,C_2297236,33,348,1.62
U_31914,C_770738,752,19,2.94
U_31927,C_840084,753,233,2.91
U_32057,C_681519,618,414,2.88
U_32083,C_696994,755,0,2.94
U_32152,C_696732,1324,675,3.0
U_32261,C_682224,1328,556,2.97
U_32264,C_697306,973,374,2.94
U_32341,C_697821,496,13,2.97
U_32349,C_682312,757,657,2.91
U_32398,C_682466,497,102,3.0
U_32398,C_680762,497,37,2.88
U_32399,C_697018,119,42,2.79
U_32433,C_682522,164,784,2.7
U_32433,C_735253,164,498,2.67
U_32433,C_681345,164,651,2.58
U_32569,C_1731881,189,1349,2.94
U_32569,C_681011,189,1513,2.61
U_32652,C_696679,207,5,2.88
U_32652,C_694136,207,15,2.76
U_32672,C_676932,619,4,3.0
U_32672,C_697130,619,38,2.97
U_32810,C_674953,759,285,3.0
U_32810,C_1883679,759,623,2.91
U_32843,C_677019,265,127,2.88
U_33002,C_682157,75,1167,3.0
U_33002,C_735317,75,275,2.7
U_33002,C_681255,75,109,2.67
U_33002,C_682618,75,665,2.49
U_33002,C_697757,75,1239,2.25
U_33165,C_681345,297,651,3.0
U_33165,C_680919,297,918,2.88
U_33303,C_682458,499,41,3.0
U_33303,C_2255517,499,1465,2.94
U_33303,C_696586,499,573,2.85
U_33310,C_696724,325,16,2.94
U_33310,C_677146,325,32,2.88
U_33310,C_696687,325,294,2.79
U_33310,C_676649,325,84,2.76
U_33405,C_681007,42,923,2.88
U_33405,C_674910,42,210,2.49
U_33405,C_911160,42,843,2.28
U_33405,C_697179,42,812,2.07
U_33405,C_676913,42,75,1.44
U_33526,C_680931,120,413,2.85
U_33555,C_707022,152,199,2.85
U_33555,C_677193,152,1497,2.82
U_33555,C_736530,152,1664,2.67
U_33557,C_697236,208,26,2.82
U_33610,C_770738,13,19,2.88
U_33610,C_696554,13,56,2.76
U_33610,C_948409,13,96,2.7
U_33610,C_845950,13,386,2.37
U_33610,C_676953,13,117,2.34
U_33610,C_682189,13,244,1.98
U_33610,C_680762,13,37,1.95
U_33610,C_697828,13,93,1.86
U_33610,C_707456,13,231,1.8
U_33610,C_1767126,13,344,1.0
U_33610,C_696947,13,1615,1.0
U_33790,C_948219,500,722,3.0
U_33830,C_697169,419,1232,3.0
U_33830,C_756646,419,331,2.94
U_33907,C_948410,153,51,2.97
U_33917,C_697475,86,986,2.73
U_33917,C_680759,86,91,2.28
U_33930,C_696518,980,1594,2.94
U_33954,C_680745,501,54,2.94
U_33989,C_747056,363,383,2.82
U_33989,C_680804,363,911,2.79
U_33995,C_680931,621,413,2.94
U_33996,C_769293,8,507,2.67
U_33996,C_707081,8,17,2.46
U_33996,C_681532,8,932,1.98
U_33996,C_682246,8,557,1.74
U_33996,C_707127,8,163,1.71
U_33996,C_696721,8,296,1.41
U_33996,C_911738,8,607,1.0
U_33996,C_697046,8,808,1.0
U_33996,C_854855,8,137,1.0
U_33996,C_948095,8,1319,1.0
U_33996,C_682610,8,219,1.0
U_33996,C_682588,8,786,1.0
U_33996,C_676937,8,30,1.0
U_33996,C_1766169,8,1383,1.0
U_34001,C_696994,982,0,2.97
U_34063,C_696994,85,0,2.79
U_34063,C_696980,85,195,2.61
U_34063,C_707038,85,114,2.49
U_34063,C_682472,85,782,2.37
U_34289,C_866756,299,66,2.91
U_34289,C_949540,299,207,2.82
U_34289,C_747024,299,596,2.76
U_34308,C_696826,762,177,3.0
U_34308,C_735300,762,499,2.91
U_34327,C_948209,985,74,3.0
U_34496,C_682747,420,1586,2.82
U_34520,C_1756077,422,399,2.82
U_34531,C_799796,34,43,2.67
U_34531,C_735129,34,378,2.22
U_34531,C_947244,34,182,2.01
U_34531,C_813182,34,1684,1.95
U_34531,C_1767126,34,344,1.92
U_34677,C_697422,503,197,2.91
U_34677,C_697032,503,45,2.88
U_34831,C_781494,327,164,3.0
U_34831,C_696679,327,5,2.94
U_34976,C_682665,364,788,2.97
U_34988,C_676937,328,30,2.79
U_34989,C_682759,423,369,2.85
U_34989,C_883345,423,1,2.82
U_35001,C_682309,191,944,2.82
U_35001,C_1428968,191,14,2.73
U_35001,C_756710,191,1261,2.67
U_35022,C_735385,624,501,2.97
U_35034,C_769293,424,507,3.0
U_35034,C_674910,424,210,2.88
U_35034,C_682586,424,132,2.85
U_35038,C_697270,625,146,2.97
U_35057,C_697360,626,160,2.97
U_35096,C_676937,425,30,2.91
U_35096,C_879040,425,21,2.85
U_35099,C_735197,506,1250,2.88
U_35117,C_682345,192,130,2.76
U_35117,C_682624,192,293,2.7
U_35212,C_707103,232,1637,2.64
U_35233,C_737512,67,252,2.73
U_35233,C_697208,67,159,2.67
U_35233,C_927961,67,1301,2.64
U_35233,C_931248,67,1045,2.16
U_35252,C_682296,1355,1561,3.0
U_35281,C_677045,12,76,3.0
U_35281,C_697410,12,1630,2.46
U_35281,C_677249,12,62,2.4
