course_id,learn_count,avg_preference,course_name,category,teacher,description
C_677031,21,2.527,传播学原理,新闻传播学,MOOCCubeX,【国家精品课】传播无处不在，传播无时不有。50年前，麦克卢汉发出惊世之语：媒体是人体的延伸。如今，我们人人都是媒体，时时都在传播。
C_696746,21,2.497,系统工程原理,未标注,MOOCCubeX,系统工程是什么？不只是套路，它是韬略；不只是思路，它是思维；不只是方法，还有方法论。用系统工程的韬略、思维和方法论解决你要面对的工程实际问题。
C_696976,21,2.39,管理学,未标注,MOOCCubeX,本课程通俗易懂、视角别具一格，适合管理学零基础的学生学习，着重从现实工作与生活的角度出发，能够使学生系统地掌握管理活动的普遍规律，树立现代管理的思想观念，培养管理者的素质，为其他管理学专业课程的学习和成为一名“懂得管理的人”打好基础。
C_676953,21,2.309,汇编语言程序设计,计算机科学与技术,MOOCCubeX,不仅仅是一门编程语言，汇编语言更是计算机系统软硬件的分界与桥梁，是理解整个计算机系统的有效起点，为学习后续的计算机系统课程打下基础。
C_1806527,21,2.17,清华MBA数字化战略,未标注,MOOCCubeX,当前，随着企业迈入增长复苏期，数字化将成为发展的核心推动器。为了助推不同行业、不同角色的企业领导者依托数字力量，加速迈上业务增长快车道，清华大学经济管理学院与SAP合作，开设了《数字化战略》MBA课程并精选了部分内容进行线上分享，为大家解构现代化的管理战略，开启数字化新思维！
C_697026,20,2.766,思想道德修养与法律基础,未标注,MOOCCubeX,《思想道德修养与法律基础》课程，带领初入大学之门的你，走入求真、求善、求美的思想旅程。
C_782555,20,2.689,模拟电子技术基础(应用部分),电子科学与技术,MOOCCubeX,电子技术的应用“无所不在”。不管哪个领域、哪个行业，为实现现代化、自动化、信息化，就必须配以电子系统。“电子技术基础”课程教授实现电子系统必备的基础知识。 
C_677019,20,2.65,英语畅谈中国,未标注,MOOCCubeX,课程以英语为授课语言媒体，展示中国传统文化的特色内容和亮点精华，使学习者在了解中国文化的同时有效提高英语能力，成为走向世界的中国文化传播者。
C_694143,20,2.642,教育社会学,教育学,MOOCCubeX,寒门难出贵子？教育无用论？——本课程将带领你进入社会学视角，剖析教育制度的构成，以及对个体和社会的功用，从而帮助你确立最佳教育策略。
C_676658,20,2.618,党的十九大精神概论,军队政治工作学,MOOCCubeX,该课程是冯务中老师2015年开设的国家精品在线开放课程《毛泽东思想和中国特色社会主义理论体系概论》的配套课程，通过纵横比较、史论结合、宏微并重，系统解读十九大精神。
C_682345,20,2.594,自动控制理论（1）,未标注,MOOCCubeX,自动化是人类文明进步和现代化的标志。自动控制理论（1）从频域的角度揭示反馈原理是如何在各式各样的自动化系统设计中发挥核心的作用。
C_854855,20,2.554,教育学导引,未标注,MOOCCubeX,本课程旨在向新进入教育研究领域的研究生介绍教育基本概念、原理、方法、以及教育领域从业人员基本素质要求。
C_682546,20,2.445,运营管理,未标注,MOOCCubeX,对于一个全面的管理者，本课程能使您深刻理解企业运行的特点和规律，使中层管理者掌握管理企业所需要的运营的知识和技能。运营管理知识是企业管理人员进行沟通及协作所必备的专业知识。
C_682586,20,2.438,视觉传达设计思维与方法,艺术学,MOOCCubeX,注重逻辑思维与逆向思维并重的教学。以设计哲学、研究型设计与跨界设计、格律设计为宏观视点，掌握针对性选择何种设计思维与设计方法展开实践能力。
C_676642,20,2.383,创办新企业,工商管理,MOOCCubeX,《创办新企业》课程由清华科技园和清华大学经济管理学院联合开设，是国家首批精品在线开放课程；获2017年全国高等学校创新创业教育“精彩一课”（视频公开课）。
C_677095,20,2.371,庄子哲学导读,哲学,MOOCCubeX,闻一多说：“中国人的文化上永远留着庄子的烙印。”每一个中囯人，都应该读一读《庄子》。
C_677130,20,2.356,歌唱启蒙与表演——教你成为歌唱达人,未标注,MOOCCubeX,我们天天在说话、经常会因为愉悦的心情而尽情高歌，可是你知道如何科学用嗓吗？你知道如何唱出美妙的歌声吗？学习这门课程，相信你会慢慢理解“人声合一”的科学用嗓方法。
C_948417,20,2.345,大学新生适应指南,未标注,MOOCCubeX,本课程内容覆盖学业目标制定、学业规划、学习方法、人际交往和时间管理等大学生最关心的问题。通过理论知识的讲授和生动的案例剖析，我们将帮助同学们了解本科四年各阶段的节奏与任务，理解学业规划的意义与方法，加强自我认知与专业认知，学会理性做出决策，提升学习效率，高效管理时间，以及更好地处理人际关系。
C_948415,20,2.288,清华大学轮滑体育课（基础篇）,未标注,MOOCCubeX,行云流水 陆地飞行 感受轮滑 放飞身心！课程集授课教师在清华大学20年轮滑体育课的教学心得，采取轻松的模式化练习方法，教零基础的同学一步步掌握：安全地摔、原地脚感和控制力练习、向前滑行技术动作集合、向后滑行技术动作集合、压步/并步转弯技术、前转后后转前变向转换技术、15种刹停制动技术共14节课内容。
C_948411,20,2.221,试验设计与分析,未标注,MOOCCubeX,本课程讲授工程中进行试验设计的基本原理，以及试验数据分析的方法。主要模块包括：试验设计简介、试验数据分析方法、简单对比试验、单因子试验、多因子试验、全因子设计、部分因子设计、稳健参数设计、田口设计、响应曲面设计等。
C_735239,20,2.168,小白学人工智能,未标注,MOOCCubeX,不可避免的人工智能时代，具备一定的人工智能思维有利于增强自己的社会竞争力。本课程无需任何基础，适合所有初中学历以上的小白。本课程里，为小白们提供直观方法来学习人脸识别后面的卷积神经网络，AlphaGo后面的蒙特卡洛树搜索，无人驾驶车后面的强化学习等。小白们一起加油ヾ(◍°∇°◍)ﾉﾞ
C_1795810,20,2.093,世界冠军刘伟教你打乒乓,未标注,MOOCCubeX,从握拍到各项技术的规范、从步法训练到对球的控制、从实战到发球接发球练习，你在《世界冠军刘伟教你打乒乓》都可以找到答案。
C_676673,19,2.788,工程伦理,社会学,MOOCCubeX,《工程伦理》主要讲授工程中的职业道德问题，培养同学的工程伦理意识和分析论证能力。
C_749769,19,2.723,知识产权法律及实务,未标注,MOOCCubeX,与何隽老师一起踏上知识产权法之旅！案例教学，专家热点解读，发现知识产权的乐趣！无人机航拍，实景录制，领略深圳作为中国创新高地的风采！
C_681678,19,2.611,Linux 内核分析与应用,计算机科学与技术,MOOCCubeX,在庞大的Linux内核源代码学习中，如何抓住主要线索和思路，如何让所学能够切实地应用起来，本课程主讲以自己20年来对Linux内核的研究和教学为基础，对所讲内容进行有效的归纳，以机制与策略分离为指导思想，对Linux内核的设计思想和数据结构进行分析，让大家在每一章学习后，通过编写Linux内核模块并分析源代码，引领大家进入Linux内核的大门。同时邀请内核专家谢宝友老师和一线工程师张天飞，分享多年企业一线的内核实战经验，让你在动手实践的同时，能够一以贯之，从理论到实践，从实践到理论，打通知识之间的脉络，掌握系统级软件设计的思路和方法。欢迎大家学习开源世界的顶级作品-Linux内核。
C_707025,19,2.565,大学历史与文化,未标注,MOOCCubeX,"相信你渴望上大学, 但你了解大学的前世今生吗? 也许你正在读大学, 但你深入思考过大学的意义吗？ 甚至你读过了大学，但你真正理解大学的价值吗？本课程就是为你而开。"
C_697270,19,2.453,证券投资分析,未标注,MOOCCubeX,本课程将带你走入证券投资的这一领域，理解投资决策的科学性。通过本课程的学习，你将理解投资者在市场中成功和失败的原因，也将知道究竟该如何进行投资，还将明白未来投资技术的发展方向。
C_680777,19,2.426,山水画技法,艺术学,MOOCCubeX,本课是以笔墨训练为主的实践课。在笔墨训练过程中，明确中国山水画的本质追求和表现方法。通过临摹实践，提高学生用笔、用墨及笔墨组织上的表现能力，同时培养学生建立一个本民族的文化心理，使笔墨表现的审美趣味得到提高。
C_682415,19,2.365,《史记》十讲,未标注,MOOCCubeX,本课程将深入解析司马迁为何写《史记》，怎样写《史记》，《史记》流传情况及重要价值，从不一样的角度解读《史记》。
C_696939,19,2.337,英语语音,未标注,MOOCCubeX,学习该课程，使学员了解英语语音的特征，能够通过练习改进自己的英语发音习惯。
C_881485,19,2.241,行云流水——工科的中文写作,未标注,MOOCCubeX,本课程立足数字化时代的沟通与交流，通过观察、写作、讨论和点评，传播工科中文写作的理念和思维模式，践行“完整、逻辑、准确、精简”之要义，培养“笔尖外和笔尖上”之功夫，力创“行云流水”之风格，助力工科学者之学术生涯和职业发展。
