course_id,user_id,preference
C_696922,U_21114,2.97
C_696976,U_21172,2.97
C_680915,U_21172,2.94
C_682653,U_21292,2.94
C_680777,U_21300,2.91
C_697020,U_21300,2.88
C_1806527,U_21300,2.73
C_681255,U_21726,2.97
C_948141,U_21726,2.4
C_947257,U_21726,2.31
C_696841,U_21726,2.25
C_697091,U_21726,2.07
C_948409,U_21726,1.92
C_948421,U_21726,1.77
C_735239,U_21726,1.59
C_677020,U_21726,1.23
C_735175,U_21726,1.0
C_947262,U_21726,1.0
C_679390,U_21726,1.0
C_680963,U_21726,1.0
C_1758019,U_21726,1.0
C_697423,U_21726,1.0
C_680762,U_21726,1.0
C_781627,U_21726,1.0
C_747044,U_21726,1.0
C_948209,U_21726,1.0
C_851362,U_21726,1.0
C_758190,U_21726,1.0
C_948103,U_21726,1.0
C_677109,U_21726,1.0
C_943267,U_21726,1.0
C_680714,U_21726,1.0
C_697023,U_21726,1.0
C_680765,U_21726,1.0
C_1750793,U_21726,1.0
C_696954,U_21832,3.0
C_697415,U_21852,3.0
C_799791,U_21852,2.94
C_696994,U_21853,3.0
C_854866,U_21853,2.97
C_696994,U_21879,2.88
C_931245,U_21879,2.52
C_677110,U_21879,2.49
C_747047,U_21879,1.89
C_760442,U_21975,2.97
C_696918,U_22245,3.0
C_682137,U_22333,2.94
C_682485,U_22471,2.79
C_936990,U_22471,2.67
C_948409,U_22504,2.94
C_797938,U_22605,3.0
C_696901,U_22632,2.76
C_696927,U_22632,2.55
C_682610,U_22632,2.13
C_749807,U_22632,2.1
C_707031,U_22632,1.86
C_696685,U_22632,1.68
C_696994,U_22632,1.02
C_682239,U_22632,1.0
C_697307,U_22632,1.0
C_696928,U_22632,1.0
C_735149,U_22632,1.0
C_931245,U_22632,1.0
C_680933,U_22632,1.0
C_948411,U_22632,1.0
C_948427,U_22632,1.0
C_682512,U_22632,1.0
C_1903985,U_22632,1.0
C_682586,U_22677,3.0
C_677159,U_22677,2.97
C_784172,U_22677,2.79
C_682672,U_22677,2.76
C_697091,U_22677,2.46
C_735342,U_22677,2.4
C_948136,U_22728,2.88
C_883345,U_22809,3.0
C_760442,U_22901,3.0
C_681034,U_22901,2.97
C_697176,U_23121,2.58
C_697208,U_23121,2.49
C_1412527,U_23121,2.25
C_676658,U_23121,2.04
C_696994,U_23164,3.0
C_682610,U_23318,2.97
C_674903,U_23517,3.0
C_682195,U_23517,2.79
C_682747,U_23620,2.97
C_823317,U_23649,2.97
C_696911,U_23877,3.0
C_707038,U_23997,2.94
C_696686,U_23997,2.91
C_697005,U_24021,2.7
C_707037,U_24025,2.73
C_881480,U_24043,2.97
C_758886,U_24056,2.88
C_681671,U_24067,2.91
C_845674,U_24067,2.82
C_676659,U_24067,2.7
C_911165,U_24067,2.64
C_947252,U_24067,2.19
C_948431,U_24067,2.1
C_696740,U_24067,1.62
C_879093,U_24067,1.56
C_1646044,U_24067,1.29
C_677218,U_24086,2.79
C_1755925,U_24089,2.61
C_697566,U_24195,3.0
C_676820,U_24226,2.88
C_1428968,U_24243,2.97
C_682458,U_24260,2.94
C_682742,U_24260,2.91
C_697112,U_24260,2.73
C_854843,U_24275,2.88
C_782555,U_24275,2.19
C_735175,U_24275,2.07
C_697825,U_24275,1.44
C_680898,U_24275,1.23
C_697791,U_24275,1.0
C_782490,U_24275,1.0
C_676995,U_24277,2.76
C_676687,U_24277,2.46
C_697176,U_24277,2.37
C_676932,U_24277,1.56
C_682515,U_24277,1.23
C_681362,U_24277,1.2
C_735155,U_24277,1.0
C_696845,U_24277,1.0
C_682427,U_24277,1.0
C_677043,U_24277,1.0
C_948387,U_24277,1.0
C_697821,U_24277,1.0
C_819285,U_24277,1.0
C_948038,U_24277,1.0
C_948137,U_24277,1.0
C_680751,U_24277,1.0
C_682624,U_24284,2.67
C_696994,U_24284,2.43
C_1924709,U_24290,2.31
C_2242137,U_24290,2.22
C_697208,U_24296,3.0
C_682344,U_24296,2.4
C_697108,U_24348,2.85
C_677049,U_24351,2.64
C_676950,U_24351,2.55
C_948140,U_24351,2.49
C_697726,U_24351,2.28
C_734054,U_24351,2.22
C_696746,U_24351,2.16
C_746973,U_24351,2.1
C_707032,U_24351,2.04
C_696705,U_24351,1.71
C_681666,U_24351,1.68
C_682415,U_24351,1.59
C_697091,U_24351,1.53
C_681645,U_24351,1.47
C_681406,U_24351,1.35
C_936945,U_24351,1.2
C_735046,U_24351,1.11
C_948427,U_24385,3.0
C_707067,U_24422,3.0
C_629559,U_24441,2.97
C_696724,U_24441,2.85
C_799796,U_24441,2.82
C_682463,U_24441,2.58
C_866769,U_24441,1.98
C_682684,U_24441,1.68
C_676917,U_24441,1.53
C_697684,U_24450,3.0
C_696543,U_24450,2.94
C_890125,U_24450,2.76
C_735259,U_24450,2.67
C_866756,U_24450,2.64
C_682407,U_24482,2.97
C_697155,U_24482,2.82
C_680922,U_24482,2.61
C_760442,U_24485,2.97
C_696942,U_24512,3.0
C_1836502,U_24682,2.97
C_696994,U_24934,3.0
C_1764856,U_24934,2.7
C_873864,U_24939,2.88
C_697034,U_24948,3.0
C_629559,U_24948,2.97
C_681671,U_24953,2.97
C_680821,U_25091,2.79
C_682415,U_25091,2.73
C_697130,U_25091,2.67
C_676683,U_25091,2.58
C_707081,U_25190,3.0
C_808528,U_25195,3.0
C_697091,U_25197,3.0
C_697821,U_25207,3.0
C_697208,U_25211,2.88
C_735161,U_25211,2.67
C_747056,U_25214,2.94
C_696870,U_25234,2.97
C_694136,U_25234,2.94
C_697068,U_25234,2.91
C_681414,U_25237,3.0
C_676664,U_25239,2.97
C_735385,U_25253,3.0
C_696956,U_25265,2.91
C_677087,U_25265,2.79
C_696968,U_25296,2.97
C_696835,U_25298,2.97
C_677146,U_25298,2.7
C_696803,U_25298,2.46
C_696785,U_25298,2.34
C_1781818,U_25298,1.68
C_948468,U_25298,1.44
C_1738993,U_25298,1.38
C_1741560,U_25298,1.26
C_629559,U_25301,2.97
C_682195,U_25302,2.91
C_697069,U_25323,2.94
C_782555,U_25326,3.0
C_735253,U_25384,2.79
C_677049,U_25388,2.94
C_682327,U_25388,2.46
C_676646,U_25388,2.31
C_801420,U_25388,2.19
C_859557,U_25388,2.07
C_837690,U_25388,1.92
C_682266,U_25388,1.8
C_676885,U_25406,2.49
C_1778562,U_25515,2.97
C_2328543,U_25532,2.88
C_1903985,U_25552,2.88
C_1765606,U_25557,2.82
C_947158,U_25615,2.88
C_707127,U_25653,2.94
C_927961,U_25828,2.97
C_697821,U_25828,2.91
C_1767126,U_25846,2.91
C_1924709,U_25846,2.85
C_932176,U_25846,2.79
C_697184,U_25869,3.0
C_696954,U_25869,2.88
C_697149,U_25942,3.0
C_1794464,U_25987,2.97
C_696679,U_25996,3.0
C_948431,U_26067,2.88
C_948412,U_26084,2.97
C_2336296,U_26140,2.94
C_696922,U_26184,2.82
C_770738,U_26184,2.67
C_682393,U_26184,2.37
C_696724,U_26184,2.34
C_735405,U_26184,2.13
C_1903985,U_26184,2.07
C_676686,U_26294,2.97
C_680731,U_26294,2.7
C_681633,U_26294,2.61
C_682346,U_26294,2.55
C_677010,U_26404,3.0
C_682466,U_26416,2.73
C_697188,U_26436,3.0
C_883345,U_26450,3.0
C_682696,U_26450,2.88
C_697068,U_26457,3.0
C_780629,U_26457,2.91
C_696922,U_26459,2.67
C_1918363,U_26459,2.64
C_780629,U_26460,2.97
C_681105,U_26467,3.0
C_682702,U_26467,2.91
C_674920,U_26472,2.97
C_866164,U_26479,2.94
C_694143,U_26482,3.0
C_680759,U_26489,2.94
C_696700,U_26897,3.0
C_682624,U_27004,2.97
C_854855,U_27087,2.94
C_735325,U_27256,2.97
C_676932,U_27285,2.97
C_696942,U_27285,2.85
C_681671,U_27285,2.67
C_629559,U_27285,2.61
C_697130,U_27285,2.31
C_676662,U_27285,1.92
C_735351,U_27285,1.86
C_696692,U_27285,1.32
C_682310,U_27285,1.23
C_681200,U_27285,1.05
C_1025079,U_27306,2.85
C_2151889,U_27306,2.76
C_677047,U_27313,2.85
C_756736,U_27401,3.0
C_808526,U_27401,2.88
C_697068,U_27457,3.0
C_696753,U_27568,2.97
C_707068,U_27568,2.85
C_735096,U_27568,2.82
C_674903,U_27568,2.7
C_681655,U_27568,2.61
C_697265,U_27568,2.31
C_747696,U_27611,2.97
C_927959,U_27614,2.76
C_735239,U_27614,2.61
C_936943,U_27614,2.55
C_800360,U_27614,2.43
C_1824924,U_27614,2.07
C_696968,U_27689,2.88
C_682595,U_27830,2.97
C_694136,U_27830,2.85
C_697069,U_27866,2.97
C_682356,U_27941,2.97
C_682336,U_28218,2.85
C_680770,U_28218,1.98
C_680757,U_28218,1.62
C_682155,U_28218,1.53
C_936913,U_28218,1.32
C_696687,U_28218,1.26
C_948412,U_28218,1.17
C_697360,U_28218,1.0
C_696857,U_28218,1.0
C_2244927,U_28813,2.25
C_697023,U_28813,1.98
C_681027,U_28813,1.95
C_682320,U_28823,3.0
C_735342,U_28987,3.0
C_786471,U_29091,2.97
C_879050,U_29091,2.91
C_696740,U_29091,2.82
C_682388,U_29091,2.7
C_682330,U_29140,2.94
C_746997,U_29140,2.88
C_854832,U_29140,2.82
C_782555,U_29140,2.76
C_682222,U_29140,2.67
C_770738,U_29170,2.97
C_936913,U_29184,3.0
C_677049,U_29191,2.94
C_697293,U_29205,2.91
C_696938,U_29217,2.94
C_707381,U_29217,2.85
C_947262,U_29297,2.94
C_948422,U_29297,2.88
C_936987,U_29297,2.79
C_735310,U_29297,2.46
C_688390,U_29297,2.34
C_696800,U_29297,2.04
C_697071,U_29297,1.77
C_674920,U_29297,1.65
C_681033,U_29439,3.0
C_948259,U_29439,2.97
C_682155,U_29441,2.76
C_1714449,U_29441,2.64
C_681094,U_29514,2.97
C_677093,U_29552,2.88
C_948427,U_29556,2.64
C_747033,U_29595,2.91
C_676913,U_29854,2.97
C_682794,U_29854,2.85
C_801420,U_29854,2.82
C_707031,U_29854,2.79
C_735288,U_29854,2.7
C_676932,U_29978,2.88
C_674920,U_29978,2.79
C_1797904,U_30034,2.76
C_696555,U_30034,2.67
C_677168,U_30342,2.94
C_682772,U_30351,3.0
C_876706,U_30375,2.97
C_680724,U_30419,2.91
C_674920,U_30626,2.79
C_697293,U_30626,2.61
C_682345,U_30626,2.52
C_696994,U_30640,2.97
C_676820,U_31287,2.46
C_866756,U_31287,2.34
C_887098,U_31287,2.1
C_682739,U_31311,2.97
C_697791,U_31458,2.97
C_697027,U_31460,2.97
C_697229,U_31495,2.88
C_680745,U_31614,2.85
C_677150,U_31614,2.79
C_697018,U_31614,2.64
C_760442,U_31636,3.0
C_677010,U_31692,2.88
C_674920,U_31692,2.79
C_799796,U_31692,2.67
C_676687,U_31692,2.61
C_677146,U_31692,2.4
C_682442,U_31692,2.01
C_676642,U_31692,1.92
C_696647,U_31788,2.85
C_840087,U_31788,2.82
C_948468,U_31831,2.88
C_696994,U_31870,2.94
C_883345,U_31882,2.97
C_680814,U_31902,2.91
C_697091,U_31902,2.73
C_696673,U_31902,2.67
C_697415,U_31902,2.64
C_936913,U_31902,2.46
C_1552662,U_31902,1.98
C_819285,U_31902,1.65
C_2297236,U_31902,1.62
C_770738,U_31914,2.94
C_840084,U_31927,2.91
C_681519,U_32057,2.88
C_696994,U_32083,2.94
C_696732,U_32152,3.0
C_682224,U_32261,2.97
C_697306,U_32264,2.94
C_697821,U_32341,2.97
C_682312,U_32349,2.91
C_682466,U_32398,3.0
C_680762,U_32398,2.88
C_697018,U_32399,2.79
C_682522,U_32433,2.7
C_735253,U_32433,2.67
C_681345,U_32433,2.58
C_1731881,U_32569,2.94
C_681011,U_32569,2.61
C_696679,U_32652,2.88
C_694136,U_32652,2.76
C_676932,U_32672,3.0
C_697130,U_32672,2.97
C_674953,U_32810,3.0
C_1883679,U_32810,2.91
C_677019,U_32843,2.88
C_682157,U_33002,3.0
C_735317,U_33002,2.7
C_681255,U_33002,2.67
C_682618,U_33002,2.49
C_697757,U_33002,2.25
C_681345,U_33165,3.0
C_680919,U_33165,2.88
C_682458,U_33303,3.0
C_2255517,U_33303,2.94
C_696586,U_33303,2.85
C_696724,U_33310,2.94
C_677146,U_33310,2.88
C_696687,U_33310,2.79
C_676649,U_33310,2.76
C_681007,U_33405,2.88
C_674910,U_33405,2.49
C_911160,U_33405,2.28
C_697179,U_33405,2.07
C_676913,U_33405,1.44
C_680931,U_33526,2.85
C_707022,U_33555,2.85
C_677193,U_33555,2.82
C_736530,U_33555,2.67
C_697236,U_33557,2.82
C_770738,U_33610,2.88
C_696554,U_33610,2.76
C_948409,U_33610,2.7
C_845950,U_33610,2.37
C_676953,U_33610,2.34
C_682189,U_33610,1.98
C_680762,U_33610,1.95
C_697828,U_33610,1.86
C_707456,U_33610,1.8
C_1767126,U_33610,1.0
C_696947,U_33610,1.0
C_948219,U_33790,3.0
C_697169,U_33830,3.0
C_756646,U_33830,2.94
C_948410,U_33907,2.97
C_697475,U_33917,2.73
C_680759,U_33917,2.28
C_696518,U_33930,2.94
C_680745,U_33954,2.94
C_747056,U_33989,2.82
C_680804,U_33989,2.79
C_680931,U_33995,2.94
C_769293,U_33996,2.67
C_707081,U_33996,2.46
C_681532,U_33996,1.98
C_682246,U_33996,1.74
C_707127,U_33996,1.71
C_696721,U_33996,1.41
C_911738,U_33996,1.0
C_697046,U_33996,1.0
C_854855,U_33996,1.0
C_948095,U_33996,1.0
C_682610,U_33996,1.0
C_682588,U_33996,1.0
C_676937,U_33996,1.0
C_1766169,U_33996,1.0
C_696994,U_34001,2.97
C_696994,U_34063,2.79
C_696980,U_34063,2.61
C_707038,U_34063,2.49
C_682472,U_34063,2.37
C_866756,U_34289,2.91
C_949540,U_34289,2.82
C_747024,U_34289,2.76
C_696826,U_34308,3.0
C_735300,U_34308,2.91
C_948209,U_34327,3.0
C_682747,U_34496,2.82
C_1756077,U_34520,2.82
C_799796,U_34531,2.67
C_735129,U_34531,2.22
C_947244,U_34531,2.01
C_813182,U_34531,1.95
C_1767126,U_34531,1.92
C_697422,U_34677,2.91
C_697032,U_34677,2.88
C_781494,U_34831,3.0
C_696679,U_34831,2.94
C_682665,U_34976,2.97
C_676937,U_34988,2.79
C_682759,U_34989,2.85
C_883345,U_34989,2.82
C_682309,U_35001,2.82
C_1428968,U_35001,2.73
C_756710,U_35001,2.67
C_735385,U_35022,2.97
C_769293,U_35034,3.0
C_674910,U_35034,2.88
C_682586,U_35034,2.85
C_697270,U_35038,2.97
C_697360,U_35057,2.97
C_676937,U_35096,2.91
C_879040,U_35096,2.85
C_735197,U_35099,2.88
C_682345,U_35117,2.76
C_682624,U_35117,2.7
C_707103,U_35212,2.64
C_737512,U_35233,2.73
C_697208,U_35233,2.67
C_927961,U_35233,2.64
C_931248,U_35233,2.16
C_682296,U_35252,3.0
C_677045,U_35281,3.0
C_697410,U_35281,2.46
C_677249,U_35281,2.4
C_756747,U_35281,2.25
C_734023,U_35281,2.19
C_680916,U_35281,1.95
C_681163,U_35281,1.92
C_697096,U_35281,1.05
C_1767316,U_35281,1.0
C_674920,U_35281,1.0
C_735273,U_35307,3.0
C_879040,U_35307,2.94
C_681655,U_35376,3.0
C_797938,U_35376,2.97
C_911738,U_35392,2.88
C_758898,U_35392,2.55
C_1794464,U_35401,2.82
C_696837,U_35413,3.0
C_697027,U_35413,2.79
C_682485,U_35413,2.16
C_2053613,U_35413,1.95
C_948118,U_35413,1.8
C_682723,U_35413,1.71
C_682381,U_35413,1.56
C_676900,U_35492,2.88
C_800391,U_35564,3.0
C_682189,U_35590,2.82
C_696638,U_35676,2.97
C_1738993,U_35676,2.82
C_735157,U_35688,2.94
C_696980,U_35688,2.88
C_677218,U_35688,2.82
C_696922,U_35688,2.67
C_881485,U_35694,3.0
C_696821,U_35694,2.91
C_697422,U_35694,2.88
C_955163,U_35694,2.82
C_883345,U_35694,2.7
C_696928,U_35694,2.43
C_1764865,U_35694,2.16
C_1765606,U_35694,2.13
C_947794,U_35694,2.1
C_682222,U_35831,3.0
C_682671,U_35831,2.91
C_898349,U_35935,2.97
C_916828,U_35980,2.82
C_680891,U_36034,2.97
C_948269,U_36034,2.91
C_680975,U_36034,2.85
C_735056,U_36034,2.82
C_680937,U_36038,3.0
C_696968,U_36060,2.73
C_682210,U_36060,2.46
C_697130,U_36060,2.37
C_697748,U_36060,2.01
C_697063,U_36060,1.56
C_697100,U_36060,1.29
C_682289,U_36061,3.0
C_735031,U_36061,2.97
C_697025,U_36063,2.97
C_682340,U_36063,2.91
C_682648,U_36066,2.97
C_735214,U_36109,2.97
C_697374,U_36122,2.64
C_1907833,U_36122,2.4
C_697313,U_36232,2.91
C_682512,U_36232,2.88
C_707022,U_36232,2.67
C_696972,U_36240,2.67
C_697556,U_36240,2.58
C_676902,U_36240,2.52
C_734041,U_36240,2.43
C_862969,U_36240,2.34
C_681414,U_36449,3.0
C_696870,U_36449,2.88
C_681045,U_36547,2.97
C_697176,U_36639,2.85
C_680970,U_36667,2.82
C_677030,U_36667,2.76
C_681034,U_36667,2.7
C_788575,U_36667,2.64
C_696682,U_36667,2.46
C_697405,U_36667,2.22
C_680808,U_36667,2.1
C_682556,U_36687,2.4
C_680993,U_36687,2.13
C_677150,U_36741,2.67
C_770751,U_36741,2.61
C_845673,U_36748,3.0
C_735288,U_36748,2.97
C_780629,U_36752,2.97
C_677087,U_36755,3.0
C_756642,U_36812,3.0
C_694140,U_36837,3.0
C_707381,U_36930,2.97
C_883345,U_37284,2.94
C_696942,U_37408,2.94
C_694136,U_37513,2.97
C_677184,U_37541,3.0
C_697018,U_37557,2.88
C_697791,U_37635,2.97
C_676649,U_37638,2.97
C_697684,U_37638,2.88
C_696954,U_37651,2.97
C_707022,U_37651,2.91
C_696800,U_37660,2.94
C_694140,U_37660,2.79
C_909094,U_37660,2.73
C_697289,U_37660,2.67
C_676664,U_37666,2.91
C_674903,U_37666,2.85
C_681460,U_37666,2.58
C_697030,U_37666,2.46
C_696832,U_37666,2.37
C_680992,U_37666,2.31
C_680722,U_37666,2.25
C_681592,U_37666,1.92
C_682496,U_37666,1.83
C_696987,U_37666,1.77
C_680987,U_37666,1.47
C_681362,U_37666,1.41
C_696601,U_37666,1.0
C_697155,U_37666,1.0
C_735194,U_37666,1.0
C_911159,U_37666,1.0
C_936987,U_37666,1.0
C_681103,U_37666,1.0
C_948415,U_37666,1.0
C_696688,U_37666,1.0
C_813290,U_37666,1.0
C_1767316,U_37666,1.0
C_1792250,U_37726,3.0
C_770738,U_37914,2.91
C_694136,U_37962,2.88
C_1846545,U_37962,2.73
C_682137,U_38004,2.94
C_1864381,U_38004,2.79
C_682379,U_38009,2.67
C_1776316,U_38012,2.91
C_746997,U_38042,2.91
C_681255,U_38112,3.0
C_697034,U_38112,2.79
C_676649,U_38112,2.64
C_696954,U_38112,2.55
C_697069,U_38112,2.52
C_697270,U_38112,2.49
C_735405,U_38112,2.37
C_674937,U_38112,1.86
C_676683,U_38112,1.8
C_697161,U_38112,1.11
C_890259,U_38112,1.05
C_707032,U_38112,1.0
C_680927,U_38112,1.0
C_682643,U_38126,2.97
C_682665,U_38126,2.94
C_707031,U_38171,3.0
C_680745,U_38171,2.97
C_676686,U_38258,2.97
C_677076,U_38258,2.91
C_680716,U_38258,2.76
C_697069,U_38258,2.55
C_676659,U_38258,2.49
C_697401,U_38258,2.1
C_682400,U_38307,2.94
C_674920,U_38356,3.0
C_782490,U_38356,2.97
C_676937,U_38375,2.76
C_677249,U_38376,2.94
C_801420,U_38390,2.97
C_883372,U_38390,2.88
C_682586,U_38395,2.94
C_676902,U_38395,2.7
C_677031,U_38395,2.61
C_696855,U_38414,2.91
C_674920,U_38416,2.91
C_697117,U_38434,2.85
C_677049,U_38434,2.79
C_1903985,U_38441,2.97
C_676932,U_38479,2.82
C_696700,U_38479,2.73
C_948241,U_38627,2.97
C_682721,U_38627,2.85
C_907948,U_38627,2.1
C_2336296,U_38627,1.83
C_696700,U_38845,2.97
C_1646044,U_38845,2.94
C_758886,U_39038,2.91
C_681683,U_39038,2.82
C_696942,U_39042,3.0
C_676676,U_39042,2.91
C_770784,U_39190,2.82
C_676969,U_39190,2.76
C_1741987,U_39190,2.55
C_697270,U_39306,2.97
C_696724,U_39306,2.91
C_947252,U_39306,2.76
C_696729,U_39306,2.73
C_696687,U_39841,2.88
C_681663,U_39844,2.97
C_676907,U_39844,2.91
C_696897,U_39887,2.79
C_735317,U_39887,2.73
C_682237,U_39887,2.64
C_697360,U_39939,2.97
C_676662,U_39939,2.82
C_677140,U_39974,2.85
C_707081,U_39992,2.88
C_747024,U_39992,2.85
C_680788,U_39992,2.76
C_697375,U_39992,2.67
C_697778,U_40004,3.0
C_696938,U_40256,2.94
C_694136,U_10368,2.22
C_676932,U_13623,2.97
C_680926,U_13771,1.0
C_799796,U_19224,3.0
C_943241,U_20315,1.89
C_948410,U_24290,2.28
C_770784,U_25555,2.85
C_682525,U_32057,2.97
C_808528,U_33405,2.43
C_931245,U_34063,2.28
C_735214,U_37749,2.97
C_696700,U_38112,2.91
C_697821,U_40256,2.7
C_696679,U_40256,2.55
C_677010,U_40256,2.52
C_682661,U_40256,2.43
C_770738,U_40256,2.28
C_677109,U_40386,3.0
C_758201,U_24,2.76
C_696679,U_53,3.0
C_1794464,U_53,2.85
C_696994,U_69,2.88
C_881485,U_104,2.97
C_677109,U_105,3.0
C_735157,U_105,2.94
C_948411,U_105,2.49
C_947262,U_105,2.25
C_677020,U_112,2.91
C_677045,U_112,2.22
C_697117,U_118,2.94
C_873864,U_146,2.94
C_697374,U_150,2.97
C_681299,U_153,2.94
C_697407,U_172,2.52
C_696729,U_185,3.0
C_943255,U_185,2.94
C_879069,U_189,2.82
C_680740,U_191,2.91
C_735046,U_191,2.58
C_948410,U_191,2.49
C_682624,U_191,2.43
C_696923,U_191,2.1
C_943250,U_191,1.89
C_1761374,U_191,1.5
C_1903965,U_191,1.2
C_735214,U_192,2.97
C_1794464,U_192,2.88
C_682147,U_198,3.0
C_943255,U_198,2.91
C_676913,U_205,2.79
C_696994,U_219,2.94
C_697374,U_230,2.97
C_629559,U_271,3.0
C_1732842,U_300,2.97
C_955163,U_382,2.97
C_840087,U_412,2.91
C_697034,U_464,2.85
C_696899,U_514,2.91
C_1750786,U_531,2.97
C_883345,U_567,3.0
C_1628160,U_670,2.67
C_883345,U_777,3.0
C_1864381,U_796,2.49
C_697096,U_817,2.88
C_948410,U_817,2.85
C_1756063,U_817,2.55
C_696740,U_964,3.0
C_696554,U_965,2.97
C_854866,U_974,2.97
C_697069,U_974,2.88
C_817691,U_981,2.82
C_1784729,U_1052,1.86
C_1907838,U_1052,1.83
C_756654,U_1052,1.53
C_1814260,U_1052,1.38
C_1755846,U_1064,2.79
C_682721,U_1070,2.82
C_697791,U_1071,2.88
C_697821,U_1147,2.97
C_676649,U_1158,3.0
C_680745,U_1165,2.64
C_682379,U_1165,2.55
C_677038,U_1165,2.28
C_682381,U_1165,2.13
C_1691397,U_1165,1.95
C_1527465,U_1193,2.94
C_682709,U_1193,2.85
C_682324,U_1193,2.73
C_697096,U_1197,2.97
C_681475,U_1206,2.94
C_681353,U_1257,3.0
C_696927,U_1325,2.97
C_707031,U_1359,2.88
C_1410156,U_1359,2.82
C_677038,U_1361,2.97
C_681414,U_1361,2.91
C_682360,U_1361,2.73
C_697797,U_1368,2.97
C_955163,U_1368,2.91
C_2332739,U_1368,2.82
C_677049,U_1420,2.97
C_1794464,U_1439,3.0
C_682222,U_1481,2.73
C_883345,U_1481,2.61
C_676820,U_1542,2.91
C_1025064,U_1547,2.97
C_676932,U_1547,2.82
C_680716,U_1553,3.0
C_734011,U_1572,2.97
C_629559,U_1603,2.88
C_854866,U_1604,3.0
C_680952,U_1604,2.94
C_854855,U_1606,3.0
C_682672,U_1613,2.91
C_947243,U_1626,2.88
C_681001,U_1626,2.79
C_681708,U_1626,2.22
C_677249,U_1626,1.86
C_746997,U_1627,3.0
C_782555,U_1627,2.97
C_756594,U_1669,2.97
C_697027,U_1669,2.94
C_1829954,U_1684,2.94
C_696841,U_1684,2.85
C_734035,U_1691,3.0
C_677031,U_1691,2.85
C_735175,U_1722,3.0
C_682222,U_1722,2.97
C_697208,U_1722,2.94
C_677172,U_1735,2.94
C_799796,U_1735,2.91
C_682466,U_1748,2.88
C_707035,U_1748,2.82
C_947257,U_1758,2.82
C_676932,U_1758,2.73
C_680730,U_1758,2.64
C_682704,U_1758,2.52
C_801420,U_1758,2.31
C_697236,U_1758,2.13
C_879040,U_1758,1.65
C_696994,U_1761,3.0
C_677146,U_1826,2.7
C_696923,U_1826,2.4
C_680751,U_1826,2.13
C_948432,U_1830,3.0
C_862967,U_1837,3.0
C_883345,U_1863,2.97
C_697381,U_1863,2.91
C_926175,U_1900,2.94
C_696787,U_1929,2.94
C_681682,U_2009,2.97
C_1756077,U_2009,2.94
C_1761374,U_2009,2.88
C_948049,U_2035,3.0
C_697395,U_2060,2.97
C_735373,U_2123,2.97
C_676642,U_2157,2.91
C_629559,U_2169,2.97
C_766203,U_2169,2.91
C_707031,U_2300,2.85
C_694160,U_2325,2.61
C_707081,U_2325,2.55
C_707096,U_2325,2.46
C_696821,U_2325,2.34
C_696487,U_2325,1.74
C_682822,U_2325,1.62
C_857825,U_2369,3.0
C_677042,U_2369,2.91
C_696700,U_2369,2.88
C_676686,U_2369,2.82
C_677047,U_2369,2.76
C_735194,U_2393,3.0
C_696918,U_2393,2.97
C_932181,U_2393,2.94
C_697048,U_2393,2.88
C_680779,U_2393,2.82
C_680808,U_2393,2.76
C_1903985,U_2393,2.73
C_769301,U_2444,3.0
C_682350,U_2452,2.73
C_677049,U_2452,2.31
C_680777,U_2506,2.91
C_883345,U_2518,3.0
C_782490,U_2545,2.82
C_707031,U_2617,2.94
C_696841,U_2730,2.91
C_676646,U_2730,2.7
C_680738,U_2730,2.4
C_735300,U_2730,2.37
C_680881,U_2730,2.22
C_881485,U_2834,3.0
C_735362,U_2839,3.0
C_697289,U_2839,2.97
C_707031,U_2862,3.0
C_756646,U_2862,2.97
C_682415,U_2905,2.91
C_682704,U_2905,2.88
C_948414,U_2980,2.73
C_697188,U_2980,2.34
C_907964,U_3079,2.88
C_947149,U_3112,2.76
C_898359,U_3112,2.58
C_934520,U_3112,2.55
C_1718815,U_3112,1.74
C_1904668,U_3112,1.59
C_697025,U_3112,1.29
C_682195,U_3112,1.26
C_677236,U_3112,1.0
C_680920,U_3160,3.0
C_927967,U_3160,2.97
C_845947,U_3169,2.85
C_696911,U_3169,2.79
C_696911,U_3179,2.94
C_707119,U_3212,2.58
C_682350,U_3217,2.88
C_697034,U_3217,2.76
C_676659,U_3217,2.49
C_887103,U_3403,3.0
C_747033,U_3403,2.55
C_1755846,U_3403,1.77
C_1789683,U_3403,1.65
C_1776312,U_3403,1.47
C_873858,U_3428,2.97
C_677010,U_3428,2.61
C_697236,U_3445,2.94
C_1429102,U_3446,2.7
C_677087,U_3446,2.43
C_735317,U_3446,2.31
C_735129,U_3446,2.25
C_682222,U_3446,2.04
C_908991,U_3446,1.92
C_948395,U_3478,2.94
C_879074,U_3508,2.88
C_697307,U_3509,3.0
C_681655,U_3509,2.55
C_688385,U_3509,2.13
C_682431,U_3509,2.1
C_697684,U_3509,1.83
C_1527465,U_3516,3.0
C_682704,U_3633,2.91
C_854870,U_3652,2.43
C_735214,U_3652,2.37
C_1428968,U_3652,2.01
C_1903983,U_3673,2.97
C_696700,U_3715,2.7
C_677049,U_3715,2.64
C_697802,U_3717,3.0
C_697619,U_3717,2.85
C_1903985,U_3717,2.64
C_735351,U_3731,2.97
C_696841,U_3763,3.0
C_854866,U_3836,3.0
C_696976,U_3850,2.73
C_696697,U_3850,2.7
