course_id,course_name,old_category,new_category,reason
C_696801,AI技能初体验-智能语音技术（百度云智学院）,未标注,工学,override:AI技能初体验
C_696799,组织行为学——如何有效管理员工行为（2019春）,未标注,管理学,keywords:管理|组织行为
C_696803,AI技能初体验-自然语言处理（百度云智学院）,未标注,工学,override:AI技能初体验
C_696812,股权融资相关法律知识,未标注,法学,keywords:法律
C_696814,普通化学,未标注,理学,same_name:化学
C_696829,数学实验,未标注,理学,keywords:数学
C_696832,结构力学（1）,未标注,工学,design_context_engineering:结构|建筑
C_696837,传热学,未标注,工学,keywords:能源
C_696840,军事理论,未标注,军事学,same_name:军事思想及军事历史
C_696846,形势与政策,未标注,经济学,keywords:经济
C_696854,数据库系统（中）：建模与设计,未标注,工学,design_context_engineering:系统|工程|软件|计算机
C_696855,计算机文化基础,未标注,工学,keywords:计算机
C_696860,水分析化学,未标注,理学,keywords:化学
C_696863,基层公共卫生服务技术,未标注,医学,keywords:公共卫生
C_696867,天线原理,未标注,工学,keywords:电子
C_696870,科学计算与数学建模,未标注,理学,keywords:数学|科学计算
C_696875,创业管理,未标注,管理学,override:创业
C_696872,微电子工艺,未标注,工学,keywords:电子|电路|芯片|集成电路
C_696882,钢琴弹奏基础,未标注,艺术学,keywords:钢琴
C_696884,财务管理,未标注,管理学,override:财务管理
C_696886,小波与科学,未标注,理学,keywords:小波
C_696892,中国传统艺术——篆刻、书法、水墨画体验与欣赏,未标注,艺术学,keywords:艺术|书法|篆刻|水墨|绘画
C_696899,Office办公软件应用,未标注,工学,keywords:软件|电子|IC
C_696901,西班牙语初级,未标注,文学,keywords:语言
C_696904,高等数学精讲（上）,未标注,理学,keywords:数学|高等数学
C_696905,管理学,未标注,管理学,keywords:管理
C_696907,大学生安全之消防大讲堂,未标注,教育学,fallback:generic_course
C_696908,走进心理学,未标注,教育学,keywords:心理
C_696912,《论语》人生课堂,未标注,文学,keywords:国文
C_696917,大学计算机基础,未标注,工学,override:大学计算机
C_696915,高频电子线路,未标注,工学,keywords:电子
C_696919,电路与电工实验,未标注,工学,override:电路
C_696920,管理学原理,未标注,管理学,keywords:管理|企业
C_696926,环境感知算法工程师基础课,未标注,工学,keywords:算法
C_696928,设计伦理,未标注,艺术学,design_context_art:美术
C_696929,2014年清华大学研究生学位论文答辩（二）,未标注,教育学,fallback:generic_course
C_696931,环境生态学,未标注,管理学,keywords:管理
C_696935,信号与线性系统,未标注,工学,keywords:系统理论|信号与系统
C_696936,环境感知算法工程师专业课,未标注,工学,keywords:算法
C_696942,日语与日本文化,未标注,教育学,fallback:generic_course
C_696947,语言学概论,未标注,文学,keywords:语言
C_696954,商学导论：10节课带你走进商业世界,未标注,管理学,keywords:管理|企业
C_696955,职场菜鸟礼仪指南,未标注,教育学,fallback:generic_course
C_696956,中国茶道,未标注,哲学,keywords:哲学
C_696958,企业战略管理,未标注,管理学,keywords:管理|企业
C_696973,互联网金融,未标注,管理学,same_name:工商管理
C_696977,高等数学精讲（下）,未标注,理学,keywords:数学|高等数学
C_696976,管理学,未标注,管理学,keywords:管理
C_696980,日语初级,未标注,教育学,keywords:教学
C_696975,Sustainable Cities,未标注,教育学,fallback:generic_course
C_696983,虚拟样机技术,未标注,工学,design_context_engineering:软件
C_696991,数字营销：走进智慧的品牌,未标注,管理学,override:营销
C_696992,文化差异与跨文化交际,未标注,历史学,keywords:历史
C_696993,生活中的货币时间价值,未标注,经济学,keywords:证券|投资
C_696998,排球,未标注,军事学,keywords:战术
C_696999,英语国家概况——纵览·博闻,未标注,文学,keywords:英语
C_697001,广告学精要,未标注,文学,keywords:广告
C_697003,企业战略管理,未标注,管理学,keywords:管理|企业
C_697008,程序设计基础（下）,未标注,工学,override:程序设计
C_697011,运动心理学,未标注,教育学,keywords:心理
C_697013,普通生物学,未标注,理学,same_name:生物学
C_697019,移动快速应用开发,未标注,工学,keywords:编程
C_697020,西方美术史十六讲,未标注,艺术学,keywords:艺术|美术|造型
C_697023,纺织导论,未标注,工学,override:纺织导论
C_697027,电路分析基础,未标注,工学,override:电路
C_697030,Foundations of Computer Graphics,未标注,工学,keywords:计算机|IC
C_697031,线性代数（简明版）,未标注,理学,keywords:线性代数
C_697034,唐宋词鉴赏,未标注,历史学,keywords:历史|民俗
C_697041,英语语言学,未标注,文学,keywords:语言|英语
C_697046,人工智能,未标注,工学,keywords:人工智能
C_697045,女生穿搭技巧,未标注,工学,keywords:模具
C_697059,英语话农史—华夏篇,未标注,文学,keywords:英语|媒体
C_697062,陶艺基础,未标注,文学,keywords:语言
C_697064,装饰图案,未标注,历史学,keywords:传统文化
C_697065,构造地质学,未标注,理学,keywords:地质
C_697067,英语口译,未标注,文学,keywords:英语
C_697068,Python程序设计基础,未标注,工学,override:程序设计
C_697069,大唐兴衰,未标注,历史学,keywords:史学|隋唐
C_697071,理论力学,未标注,理学,same_name:力学
C_697073,生活中的市场营销学,未标注,管理学,override:营销
C_697072,Grasshopper参数化设计与建模,未标注,工学,design_context_engineering:结构|计算机|建筑
C_697076,揭开潜意识心理的奥秘,未标注,教育学,keywords:心理|人格
C_697075,微积分——极限理论与一元函数,未标注,经济学,same_name:应用经济学
C_697081,高等数学,未标注,理学,keywords:数学|高等数学
C_697083,热带海岸线生态系统,未标注,管理学,keywords:管理
C_697092,3D游戏引擎架构设计基础,未标注,教育学,fallback:generic_course
C_697094,生活中的财务,未标注,管理学,keywords:财务
C_697098,市场营销学,未标注,管理学,override:营销
C_697107,运筹学,未标注,管理学,keywords:管理
C_697112,数据结构与算法设计,未标注,工学,override:数据结构
C_697108,日常思考的科学,未标注,教育学,fallback:generic_course
C_697117,西方哲学精神探源,未标注,哲学,keywords:哲学
C_697121,中国戏曲文化,未标注,历史学,keywords:传统文化
C_697129,材料科学基础,未标注,工学,keywords:材料
C_697135,生物医学成像学导论,未标注,医学,keywords:医学|健康
C_697142,广播电视广告（实验）,未标注,文学,keywords:语言|广告
C_697145,商务礼仪与沟通艺术,未标注,艺术学,keywords:艺术
C_697147,程序设计技术(基于C)-提高与应用,未标注,工学,override:程序设计
C_697148,AP Environmental Science - Part 2: Populations,未标注,教育学,keywords:考试
C_697152,古典文学的城市书写,未标注,文学,keywords:文学|写作
C_697155,品读经典：《诗经》《老子》《庄子》选粹,未标注,文学,keywords:文学|诗
C_697158,AP Environmental Science - Part 3: Pollution and Resources,未标注,教育学,keywords:考试
C_697165,北大AI公开课,未标注,工学,keywords:人工智能
C_697167,全能游戏原画师的武功秘籍,未标注,教育学,fallback:generic_course
C_697170,FPGA设计与应用,未标注,工学,override:FPGA
C_697172,AP Biology - Part 1: The Cell,未标注,理学,keywords:生物学
C_697179,全球化与世界空间,未标注,法学,keywords:国际关系
C_697184,程序设计基础（上）,未标注,工学,override:程序设计
C_697188,新闻摄影,未标注,文学,keywords:新闻
C_697195,区块链应用工程师微学位,未标注,工学,keywords:区块链
C_697208,信号与系统分析,未标注,工学,keywords:通信|电子|电路|控制|信号与系统
C_697213,计算机文化基础,未标注,工学,keywords:计算机|软件|IC
C_697214,概预算软件（自主模式）,未标注,工学,design_context_engineering:工程|软件
C_697228,儒释道哲学的人生智慧,未标注,哲学,keywords:哲学|儒
C_697226,工程制图解读,未标注,工学,keywords:机械|工程制图
C_697241,普通地质学,未标注,理学,keywords:物理|化学|地理|地质
C_697253,研究生学术与职业素养讲座,未标注,管理学,keywords:创业
C_697270,证券投资分析,未标注,经济学,keywords:证券|投资
C_697267,大学计算机,未标注,工学,override:大学计算机
C_697273,创新工场,未标注,管理学,keywords:创业
C_697272,自动驾驶汽车电子控制系统工程师训练营,未标注,工学,design_context_engineering:系统|电子|工程|测试
C_697285,环境工程微生物学,未标注,工学,keywords:环境工程
C_697299,营销：人人都需要的一门课,未标注,管理学,override:营销
C_697306,应用信息论基础,未标注,工学,keywords:网络|大数据|通信
C_697313,证券投资理论与实务,未标注,经济学,keywords:经济|金融|证券|投资|宏观
C_697367,室内花草栽培技术与装饰布景,未标注,教育学,fallback:generic_course
C_697375,动力学,未标注,理学,keywords:力学
C_697395,管理沟通,未标注,管理学,keywords:管理
C_697401,人力资源管理,未标注,管理学,override:人力资源管理
C_697398,u.lab 1x：向未来学习 引领系统创变,未标注,管理学,keywords:领导力
C_697407,u.lab 0x: 基于觉察的系统创变：感知和共创未来,未标注,教育学,fallback:generic_course
C_697410,《统万城》导读,未标注,教育学,keywords:教学|慕课
C_697425,AWS 云计算--Amazon ML 机器学习实战,未标注,工学,override:AWS
C_697429,创新思维与战略管理,未标注,军事学,keywords:战略
C_697422,MIT创业课,未标注,管理学,override:创业
C_697431,国际贸易学,未标注,经济学,keywords:贸易
C_697468,多元统计分析及R语言建模,未标注,工学,keywords:大数据|数据科学|云计算|物联网
C_697479,国际市场营销学,未标注,管理学,override:营销
C_697493,好导游是怎样炼成的,未标注,教育学,keywords:教学|教师|慕课
C_697506,纺织技术管理,未标注,管理学,keywords:管理|企业
C_697543,会计电算化,未标注,管理学,keywords:会计
C_697556,高职实用综合英语,未标注,文学,keywords:英语
C_697566,机械原理,未标注,工学,same_name:机械工程
C_697577,昆虫.意象.哲学,未标注,哲学,keywords:哲学
C_697584,化工单元过程与操作,未标注,工学,override:化工单元
C_697619,工程经济学,未标注,经济学,keywords:经济学|经济|投资
C_697677,运动训练学,未标注,教育学,override:运动训练
C_697684,《论语》的智慧,未标注,教育学,fallback:generic_course
C_697706,LabVIEW 基础课程,未标注,工学,keywords:软件|仪器
C_697708,LabVIEW进阶课程,未标注,工学,keywords:仪器
C_697729,大学生职业指导--就业指导,未标注,教育学,fallback:generic_course
C_697754,“案”说生活法律,未标注,法学,keywords:法律
C_697757,插花艺术,未标注,艺术学,keywords:艺术
C_697797,Web前端攻城狮,未标注,工学,keywords:Web
C_697802,财务分析与决策,未标注,经济学,same_name:应用经济学
C_682753,传感器应用技术,未标注,工学,override:传感器
C_707013,结构力学（2）,未标注,工学,design_context_engineering:结构|建筑
C_707022,创业导引——与创业名家面对面,未标注,管理学,override:创业
C_707025,大学历史与文化,未标注,历史学,keywords:历史
C_696700,《资治通鉴》导读,未标注,历史学,same_name:历史学
C_707032,文物精品与文化中国,未标注,教育学,fallback:generic_course
