user_id,course_order
U_24351,C_948235|C_697034|C_696700|C_676686|C_697069|C_677076|C_696753|C_682147|C_749769|C_854868|C_747056|C_696740|C_677049|C_676995|C_674903|C_676950|C_797853|C_948140|C_819191|C_1527407|C_682458|C_674920|C_680841|C_677047|C_697726|C_735300|C_734054|C_756665|C_696746|C_1428968|C_746973|C_676649|C_707032|C_677095|C_677087|C_680961|C_696754|C_682679|C_696626|C_674959|C_677004|C_676685|C_879045|C_696705|C_681666|C_948414|C_680726|C_682415|C_682716|C_697091|C_680731|C_681645|C_735335|C_677161|C_682723|C_681406|C_747044|C_1647264|C_681439|C_934522|C_936945|C_898312|C_948285|C_735046|C_735364|C_681502|C_676962|C_681355|C_948427|C_681137|C_948137|C_680780|C_681638|C_859557
U_24363,C_948408|C_948038
U_24385,C_948427|C_735342|C_879040|C_682458|C_814402|C_770784
U_24422,C_707067|C_680740|C_697087|C_697075
U_24436,C_697228|C_680998|C_677020
U_24441,C_696679|C_629559|C_674903|C_696994|C_782490|C_696724|C_799796|C_697176|C_676676|C_697360|C_682427|C_681049|C_733993|C_680808|C_682463|C_682331|C_697073|C_694140|C_799800|C_682183|C_898349|C_735321|C_696626|C_697034|C_943250|C_735317|C_696826|C_747047|C_682624|C_696855|C_697828|C_682442|C_697791|C_788547|C_866769|C_680762|C_948412|C_948410|C_682345|C_696889|C_680884|C_682750|C_747064|C_682330|C_682684|C_1924709|C_697007|C_735377|C_680989|C_676917|C_681460|C_697496|C_696915|C_1738959|C_697068|C_696837|C_823309|C_682190|C_682546|C_696972
U_24450,C_697684|C_696911|C_696543|C_1771177|C_677014|C_676686|C_697006|C_1434593|C_890125|C_1795810|C_1750795|C_735259|C_866756|C_735111
U_24477,C_1428968|C_1776319
U_24481,C_682822|C_813434|C_681503|C_681355|C_682636|C_697025|C_697270
U_24482,C_697236|C_682407|C_696964|C_697288|C_682147|C_697152|C_697155|C_697422|C_697381|C_735046|C_681005|C_825832|C_1940647|C_680922|C_680812|C_2059297|C_1837426
U_24485,C_948209|C_760442|C_677097
U_24495,C_676656|C_682256|C_696976|C_682546|C_696841|C_735436
U_24511,C_697072|C_733993|C_697091|C_756747
U_24512,C_696942|C_735244|C_682491|C_682157|C_682383
U_24517,C_676932|C_866756|C_696994
U_24563,C_681001|C_854839|C_696994|C_911160|C_696972|C_707031|C_881478
U_24620,C_823308|C_758898
U_24629,C_1428968|C_735405|C_682702|C_696692|C_854839|C_735241|C_948092|C_697802|C_674903
U_24659,C_674920|C_696724
U_24682,C_735405|C_1836502|C_697791|C_1742805
U_24852,C_934520|C_898359|C_948046|C_862967|C_948209|C_948210|C_811503|C_879111|C_948049
U_24902,C_681519|C_682458
U_24934,C_696994|C_696968|C_629559|C_697293|C_697091|C_696638|C_747056|C_697032|C_676996|C_680759|C_1764856
U_24939,C_916828|C_677099|C_696942|C_680849|C_873864
U_24948,C_697034|C_629559|C_674903|C_676932|C_854839|C_680762|C_707373
U_24953,C_676658|C_681671
U_25038,C_694136|C_629559|C_697018|C_696679|C_697068
U_25091,C_679390|C_682195|C_680933|C_681355|C_697367|C_735288|C_676661|C_680821|C_681255|C_682415|C_707035|C_697130|C_909099|C_681005|C_676683|C_735032|C_1682756|C_682240|C_677093|C_1741554|C_696575|C_948395|C_948436
U_25145,C_697791|C_681678
U_25190,C_707081|C_697165|C_696991
U_25195,C_808528|C_682473|C_696994|C_674903
U_25197,C_697091|C_696939|C_681719
U_25207,C_697821|C_747064|C_682345
U_25211,C_823326|C_682266|C_707358|C_682222|C_697208|C_854866|C_1784414|C_766203|C_948043|C_680992|C_681711|C_735161|C_688398|C_682589|C_947156|C_696855|C_707083|C_784172|C_947260|C_697147|C_696679
U_25214,C_677083|C_854843|C_747056|C_680731|C_674920|C_1527465|C_696835|C_696927
U_25225,C_696689|C_696919|C_1714449|C_696679|C_697027|C_680761
U_25231,C_947258|C_681735|C_682458
U_25234,C_948114|C_696870|C_694136|C_697068|C_682224
U_25237,C_681414|C_947794|C_883345
U_25239,C_682472|C_676664
U_25242,C_682237|C_943223
U_25243,C_707081|C_697068|C_697778|C_697170|C_788547
U_25248,C_681034|C_735341|C_735364|C_696840|C_694163
U_25253,C_735385|C_682260
U_25265,C_948209|C_760442|C_696700|C_696956|C_677049|C_697155|C_682709|C_677087|C_747696|C_677097
U_25275,C_758222|C_677185
U_25278,C_697130|C_735214|C_873864|C_682338|C_676683
U_25296,C_696994|C_696968
U_25298,C_916828|C_696835|C_680740|C_696554|C_680745|C_694136|C_735157|C_696922|C_682661|C_697165|C_677146|C_680762|C_677157|C_707081|C_735239|C_681362|C_677129|C_696798|C_696803|C_707087|C_696801|C_696792|C_696785|C_735283|C_696692|C_735342|C_697407|C_735273|C_845674|C_879040|C_747271|C_887101|C_735351|C_682586|C_737512|C_948431|C_676686|C_948415|C_696724|C_1903985|C_1806527|C_955163|C_947252|C_680974|C_1781818|C_1755951|C_1864055|C_1428968|C_948409|C_682737|C_680910|C_770751|C_948468|C_934520|C_1738993|C_681444|C_1552662|C_1741561|C_1741560|C_1782008|C_677023|C_676963
U_25301,C_682320|C_629559|C_696994
U_25302,C_707035|C_697130|C_697423|C_682195
U_25303,C_696699|C_677052|C_823300|C_823308|C_758898
U_25313,C_682485|C_676651
U_25323,C_840084|C_696700|C_697069|C_707025|C_676697|C_801420|C_674903|C_680753|C_696942|C_674920|C_696724|C_707032|C_881478|C_881453|C_881456|C_697176|C_696855|C_697236|C_676686|C_735342|C_883372|C_854855|C_854839|C_1794464|C_1749554
U_25325,C_677043|C_747024|C_866756|C_696994
U_25326,C_782555|C_735175|C_707031
U_25346,C_696994|C_696841|C_697299|C_680987|C_680886|C_674923|C_629559
U_25363,C_697048|C_866770|C_799796|C_735069|C_883345|C_770738|C_682734|C_696682|C_696897|C_854854|C_735310|C_819285
U_25384,C_677089|C_746983|C_694163|C_948049|C_680993|C_681400|C_735325|C_735253|C_680803
U_25388,C_677218|C_682427|C_677049|C_697069|C_1428968|C_680819|C_707031|C_866756|C_707365|C_746997|C_677076|C_680860|C_680933|C_682458|C_697619|C_1825107|C_934528|C_948410|C_682327|C_682618|C_735405|C_1903985|C_696682|C_676646|C_676969|C_697748|C_674950|C_801420|C_629559|C_799796|C_854843|C_859557|C_682643|C_697405|C_696679|C_682265|C_837690|C_682588|C_681076|C_707081|C_682266|C_903149|C_922850|C_682360|C_676676
U_25390,C_887103|C_696700|C_808526|C_801420|C_680961|C_857825|C_680836|C_926165|C_677130|C_862967|C_883345
U_25403,C_697007|C_677070|C_677130|C_696968
U_25406,C_948415|C_682415|C_676658|C_1776316|C_676932|C_697802|C_696700|C_674903|C_676656|C_697034|C_682210|C_682458|C_735405|C_674971|C_696882|C_919146|C_909097|C_676885|C_682546|C_947262
U_25430,C_943247|C_677189
U_25499,C_735351|C_735342|C_879040|C_947252|C_697374|C_948410|C_854839|C_917311|C_857823|C_1741987|C_1916220|C_677020
U_25512,C_676646|C_696628
U_25515,C_1761364|C_1778562
U_25517,C_696922|C_955163|C_1428968|C_1738993|C_681444
U_25528,C_943253|C_854843
U_25532,C_1806527|C_680993|C_735325|C_735253|C_2328543|C_681339|C_681647|C_948436|C_681756|C_1774985|C_1741507|C_1925896|C_1789686|C_2328478|C_696596
U_25548,C_696938|C_782490|C_697075
U_25552,C_676995|C_676686|C_697405|C_1718815|C_1903985|C_696626|C_1836502|C_1795810|C_734037|C_749769|C_677189
U_25555,C_677031|C_677130|C_676642|C_696800|C_707022|C_770784|C_697313
U_25557,C_682485|C_697821|C_883345|C_681678|C_1797904|C_2095102|C_1765606|C_770751
U_25615,C_681414|C_676664|C_735269|C_682515|C_947158|C_681711|C_2343522
U_25653,C_735351|C_676683|C_707127|C_949540|C_948103|C_681114|C_676932|C_854855|C_1761386
U_25731,C_697034|C_682350
U_25782,C_955163|C_697791|C_1767126
U_25828,C_681345|C_927961|C_1410156|C_697821|C_680884|C_696679
U_25846,C_682439|C_916828|C_682344|C_1767126|C_948153|C_1924709|C_1824931|C_932176|C_1741561|C_676953
U_25854,C_685689|C_948083
U_25864,C_682169|C_735253|C_756665
U_25869,C_697184|C_680933|C_905197|C_676656|C_696954
U_25870,C_697791|C_922850
U_25878,C_798690|C_735143
U_25914,C_681671|C_746985
U_25942,C_697149|C_697166
U_25944,C_735364|C_1794464
U_25960,C_682324|C_936973
U_25978,C_682489|C_682320
U_25987,C_682489|C_1794464|C_682633
U_25990,C_682489|C_1794464
U_25996,C_696679|C_681503
U_26005,C_947265|C_947249|C_947242|C_948252|C_1794464
U_26031,C_697170|C_947253|C_735175|C_696922
U_26046,C_696994|C_1794464|C_931250|C_697100|C_947152|C_735351
U_26053,C_680724|C_697395|C_676676|C_677189|C_697117
U_26067,C_931245|C_948427|C_697270|C_681105|C_948431|C_696942|C_696980|C_682338|C_735244|C_873864
U_26084,C_676996|C_948412|C_696679|C_697027|C_782490|C_697265|C_685689|C_697415|C_696687|C_682452|C_680732|C_797919|C_916828
U_26137,C_746997|C_676995
U_26138,C_948092|C_682458
U_26140,C_735042|C_881485|C_2336296
U_26184,C_696841|C_680836|C_696946|C_682506|C_696740|C_676932|C_696922|C_707081|C_947253|C_1428968|C_883345|C_770738|C_681678|C_696673|C_735157|C_697149|C_697166|C_682224|C_682246|C_1756077|C_898359|C_682393|C_696724|C_887148|C_682442|C_682256|C_682485|C_1875498|C_947252|C_735405|C_696692|C_1903985|C_735342|C_682702|C_854843|C_837735
U_26282,C_955163|C_680745|C_1429002|C_1410156
U_26294,C_696800|C_676686|C_697091|C_677083|C_862620|C_680741|C_682427|C_680780|C_756747|C_677161|C_680731|C_735389|C_808529|C_681633|C_948408|C_682346|C_922850|C_697797|C_955163|C_1940647
U_26355,C_680980|C_682388
U_26404,C_677010|C_1731879
U_26416,C_734037|C_916828|C_685689|C_770784|C_883345|C_735405|C_676648|C_697026|C_749769|C_682466|C_948427|C_682458|C_854839|C_696562|C_697802
U_26436,C_697188|C_677076|C_696835|C_677110
U_26450,C_883345|C_697791|C_697068|C_697306|C_682696|C_947253|C_707384
U_26457,C_697068|C_948468|C_936987|C_780629
U_26458,C_676969|C_883345|C_697828|C_694136|C_770751
U_26459,C_676937|C_697791|C_696679|C_948408|C_677093|C_735342|C_676932|C_879040|C_682610|C_697068|C_780629|C_696922|C_1918363
U_26460,C_697068|C_780629
U_26467,C_681105|C_676969|C_735405|C_682702
U_26472,C_1527465|C_674920|C_681355
U_26479,C_735321|C_696918|C_866164|C_680808
U_26482,C_694143|C_677047
U_26486,C_676683|C_735351|C_680931|C_707081
U_26489,C_680747|C_756671|C_680759|C_680757|C_682427|C_770751|C_696673|C_681678|C_697821
U_26508,C_734011|C_943247
U_26512,C_948432|C_696586|C_682137
U_26515,C_707038|C_1784709|C_676658
U_26519,C_680898|C_696922|C_746997
U_26608,C_707038|C_883345|C_696922|C_697791|C_770738
U_26634,C_676658|C_697068
U_26660,C_696994|C_696968
U_26712,C_676673|C_697791
U_26795,C_682183|C_682527|C_916821
U_26797,C_697236|C_677087|C_677014|C_801420
U_26810,C_947244|C_955163
U_26897,C_696700|C_696942|C_674920|C_674937|C_697395
U_26974,C_697188|C_677095
U_26985,C_696679|C_883345|C_770738|C_782555|C_746997|C_697018|C_697821|C_1756069|C_697791|C_676937|C_677010|C_682671
U_27004,C_696994|C_682624
U_27087,C_909099|C_694143|C_854855|C_697096|C_676686|C_911168|C_696994|C_696555
U_27094,C_680740|C_735241
U_27135,C_811503|C_948285
U_27256,C_697313|C_735325|C_1903985
U_27285,C_696994|C_676932|C_680753|C_696740|C_681655|C_696942|C_866756|C_676664|C_696968|C_707119|C_680933|C_681671|C_674903|C_629559|C_676656|C_674920|C_697188|C_697034|C_707032|C_735143|C_697293|C_676676|C_697415|C_697130|C_697117|C_735405|C_676913|C_696841|C_696954|C_674971|C_677020|C_676969|C_697405|C_677076|C_676915|C_676649|C_676662|C_676642|C_735351|C_676686|C_697069|C_680752|C_674912|C_697748|C_677236|C_677031|C_682256|C_707035|C_697265|C_694143|C_682427|C_697026|C_770784|C_735342|C_696720|C_682702|C_696692|C_682523|C_680740|C_682310|C_697073|C_854839|C_697270|C_697398|C_917306|C_681200|C_735241|C_947252|C_947257|C_948410|C_948419|C_948137|C_734037|C_2297236
U_27306,C_707127|C_676932|C_696908|C_682685|C_682472|C_1025079|C_2228956|C_2231604|C_2151889|C_2151895|C_2219608|C_2189334|C_2228534|C_2205152|C_2210260|C_2215284|C_2215477|C_2215747
U_27313,C_696976|C_696697|C_735371|C_696927|C_801446|C_677047|C_680933|C_682138|C_696554|C_697069|C_697034|C_676890|C_682704|C_1410117|C_677249
U_27316,C_845674|C_682549|C_676659
U_27374,C_682485|C_1756077|C_697055
U_27401,C_756736|C_629559|C_680818|C_682772|C_808526
U_27413,C_676937|C_697791|C_1428968
U_27457,C_697068|C_780629|C_682338|C_916828
U_27548,C_758208|C_697117|C_676932
U_27568,C_676902|C_696753|C_677076|C_696720|C_682516|C_707068|C_735096|C_696946|C_680789|C_680821|C_674903|C_677179|C_681100|C_681655|C_707067|C_947243|C_676932|C_696855|C_851362|C_681683|C_696992|C_697025|C_697035|C_697265|C_801443|C_800360|C_697374|C_682152|C_676705
U_27602,C_1916207|C_682702|C_677093
U_27604,C_697791|C_676937
U_27611,C_697067|C_747696|C_696695|C_680989
U_27614,C_808528|C_758208|C_786471|C_677019|C_916828|C_851362|C_680963|C_680820|C_927959|C_681711|C_682320|C_948417|C_936971|C_735239|C_948136|C_936943|C_943250|C_934534|C_682458|C_800360|C_681754|C_948101|C_681636|C_679390|C_680823|C_948410|C_948415|C_685664|C_682450|C_947262|C_676950|C_1824924|C_948409|C_934526|C_681678|C_680730|C_682210|C_697025|C_707373|C_681730|C_2053613|C_1795810|C_2189666|C_947158|C_629559|C_2328543
U_27689,C_1738993|C_696994|C_697007|C_1750786|C_696968
U_27830,C_681094|C_682595|C_682393|C_735273|C_697293|C_694136
U_27847,C_676656|C_676646|C_676651|C_735214
U_27865,C_697367|C_685676
U_27866,C_685676|C_697069|C_735131
U_27920,C_707456|C_680762|C_677133
U_27941,C_682702|C_682356
U_28061,C_707365|C_677179|C_677249|C_696927|C_948430
U_28163,C_948209|C_916828|C_931250
U_28177,C_682239|C_697754|C_682473|C_697374|C_676645|C_948038|C_696704|C_681083|C_948404|C_1770323|C_682304|C_1794464|C_948417|C_2228967
U_28218,C_707456|C_680936|C_682595|C_696746|C_943223|C_682336|C_735362|C_680774|C_747064|C_696721|C_697375|C_697407|C_681655|C_696729|C_676673|C_936990|C_879111|C_696689|C_707031|C_677010|C_696942|C_707038|C_697018|C_677146|C_782555|C_866769|C_837735|C_697284|C_682427|C_682358|C_682610|C_682597|C_862620|C_680759|C_680770|C_682671|C_854846|C_854854|C_682222|C_682602|C_735378|C_677083|C_680751|C_685689|C_747056|C_697072|C_680757|C_682349|C_735129|C_682155|C_677099|C_682373|C_682302|C_682266|C_943250|C_948413|C_936913|C_735373|C_696687|C_682624|C_696877|C_948412|C_676664|C_883345|C_770738|C_682469|C_696724|C_782490|C_697176|C_735157|C_948411|C_680824|C_697360|C_677184|C_682183|C_696897|C_677089|C_697791|C_780629|C_697721|C_1912519|C_696857|C_676953|C_685664|C_1776301|C_682237|C_680804|C_735288|C_682643|C_682665|C_677176|C_682126
U_28236,C_681008|C_676649
U_28285,C_697405|C_674910|C_674903|C_735203
U_28317,C_680762|C_808526
U_28336,C_677070|C_735046|C_682466|C_697748|C_734054
U_28488,C_682429|C_879093
U_28503,C_697267|C_696724|C_883345|C_676937|C_697791|C_770738
U_28534,C_883345|C_770738|C_697821
U_28573,C_682463|C_881478|C_697064|C_947253
U_28596,C_1429234|C_677109
U_28673,C_697381|C_682466|C_746985|C_696700
U_28813,C_1741505|C_1741502|C_697151|C_681647|C_1741507|C_682285|C_1741501|C_681756|C_1854868|C_681339|C_680870|C_1776281|C_681737|C_948436|C_1811734|C_1854857|C_1741506|C_1741526|C_681255|C_1925892|C_696563|C_676662|C_854901|C_681409|C_697506|C_2244927|C_681754|C_682187|C_1784713|C_947154|C_688385|C_948424|C_1886696|C_1778566|C_697023|C_681027|C_875624
U_28823,C_682320|C_943250|C_682671|C_682618|C_854846|C_948046
U_28879,C_697149|C_697166
U_28987,C_735342|C_735450
U_29004,C_682665|C_682657
U_29025,C_735351|C_676932|C_676683|C_697076|C_949540|C_680730
U_29027,C_697018|C_696679
U_29028,C_934510|C_948043|C_696555
U_29029,C_1765606|C_697068|C_676969
U_29091,C_674920|C_786471|C_735405|C_879050|C_697405|C_948208|C_696740|C_682523|C_735241|C_677243|C_682388|C_1738959|C_948241|C_948079|C_677083|C_697496|C_677099|C_1123848|C_947160|C_948132|C_682671|C_707358|C_823317|C_735335|C_696860|C_735031|C_697584|C_1776306|C_1864065|C_676664|C_770784|C_879040|C_879074|C_682597|C_2316356|C_2328543|C_697791
U_29138,C_696855|C_682546
U_29140,C_769293|C_682345|C_682330|C_747064|C_746997|C_682381|C_854832|C_697018|C_782555|C_696994|C_696679|C_682222
U_29165,C_883345|C_770738
U_29170,C_697293|C_770738|C_883345
U_29177,C_697821|C_883345|C_770738|C_1410156|C_697166|C_697018
U_29182,C_697293|C_682671|C_680732|C_936997|C_676664|C_696994
U_29184,C_936913|C_697791|C_682183
U_29187,C_681682|C_697293|C_696827|C_696724|C_682485
U_29191,C_696994|C_696911|C_677049|C_676913|C_676950|C_696927|C_676658|C_677076|C_676953|C_883372|C_697821
U_29194,C_682737|C_697821
U_29195,C_1886668|C_682183
U_29205,C_854866|C_770738|C_883345|C_697293|C_1889028|C_697034
U_29217,C_947246|C_697821|C_696938|C_682138|C_697797|C_707381
U_29297,C_866756|C_881462|C_947262|C_629559|C_948422|C_696923|C_948411|C_936987|C_696724|C_696827|C_682485|C_1438353|C_1123979|C_943223|C_898359|C_747227|C_707081|C_1794568|C_735310|C_680770|C_682660|C_682683|C_688390|C_682246|C_947253|C_1776760|C_682237|C_784161|C_676969|C_697748|C_694140|C_735448|C_696800|C_697401|C_680836|C_1410117|C_854843|C_682427|C_680803|C_696981|C_682463|C_697071|C_697129|C_1903985|C_696679|C_674920|C_735405|C_697360|C_697289|C_688346|C_697395|C_682512|C_696976
U_29383,C_682458|C_676932|C_696994
U_29400,C_681026|C_676696|C_707068
U_29439,C_681033|C_948259|C_851358|C_682792
U_29441,C_696679|C_697018|C_696729|C_697027|C_681460|C_1410106|C_696689|C_680898|C_682155|C_782555|C_1434547|C_781494|C_1714449|C_697206|C_697496
U_29475,C_681400|C_697289|C_676934|C_1741554
U_29493,C_676663|C_735283
U_29514,C_680905|C_681094|C_808654|C_793017|C_688398|C_697018
U_29546,C_697289|C_948248
U_29552,C_682737|C_681355|C_1714443|C_934510|C_677093|C_681255|C_682210|C_697188
U_29556,C_682379|C_883372|C_676673|C_697188|C_735405|C_682523|C_879040|C_735342|C_770784|C_697270|C_788575|C_676995|C_948427|C_854868|C_948269|C_749769|C_735241
U_29577,C_676915|C_696563|C_866769
U_29595,C_682222|C_1764852|C_1761463|C_747033
U_29661,C_735405|C_681103|C_948409|C_677218|C_1428968
U_29854,C_696911|C_676913|C_677070|C_697106|C_697110|C_682794|C_801420|C_707031|C_696908|C_676658|C_735288|C_677049|C_681671|C_696555
U_29978,C_737512|C_948468|C_697299|C_677047|C_676932|C_883345|C_697791|C_674920
U_30016,C_697034|C_782490
U_30034,C_707031|C_674920|C_682702|C_735351|C_676683|C_1924175|C_681005|C_934526|C_1797904|C_697270|C_866164|C_696555|C_879111
U_30054,C_735341|C_680970|C_677179
U_30087,C_677049|C_801420|C_696911|C_676658|C_676913
U_30103,C_682546|C_680716|C_676642
U_30117,C_697236|C_681745
U_30255,C_854839|C_697130|C_674903|C_680762
U_30342,C_682429|C_680854|C_677168|C_681380|C_682353|C_697001
U_30351,C_682772|C_817691
U_30362,C_782555|C_746997
U_30375,C_682440|C_876706
U_30417,C_696884|C_947234
U_30419,C_680762|C_694136|C_934520|C_680724|C_1806527
U_30512,C_697026|C_697301|C_948417|C_707031
U_30517,C_845674|C_682193
U_30520,C_781494|C_696773|C_735157
U_30595,C_735164|C_760442
U_30626,C_735441|C_770738|C_883345|C_677010|C_696740|C_696679|C_676656|C_674920|C_697821|C_696724|C_799796|C_746997|C_676937|C_697293|C_696855|C_697018|C_682345|C_682330|C_697306|C_799800|C_676673|C_676642|C_697069|C_734011|C_680757|C_697149|C_697797|C_677020|C_682442|C_696554|C_735157|C_682129|C_696922|C_682308|C_677243|C_862967|C_680923
U_30640,C_1794464|C_696994
U_30681,C_680762|C_1738993
U_30692,C_682379|C_735157|C_697092
U_30971,C_696994|C_676932
U_31265,C_747718|C_947147|C_682458
U_31270,C_696679|C_696729|C_1714449|C_1527433|C_677089|C_948269|C_682335|C_696700|C_680753|C_707081
U_31287,C_676996|C_735101|C_934510|C_943267|C_909097|C_934532|C_677130|C_735085|C_696709|C_674903|C_677004|C_746960|C_682401|C_758201|C_680870|C_696696|C_677077|C_759007|C_676820|C_936973|C_681636|C_707037|C_866756|C_680805|C_680821|C_1412527|C_707031|C_788575|C_707032|C_681073|C_887098|C_697236|C_1794464|C_677045|C_1825200|C_696704|C_2203510|C_934534
U_31295,C_707456|C_682505|C_697147
U_31307,C_697236|C_943267|C_788575|C_1412527|C_934526|C_681043|C_677164|C_696789
U_31308,C_681009|C_694162|C_697566|C_696807
U_31311,C_676913|C_682739
U_31324,C_682624|C_682350|C_697034
U_31326,C_758183|C_694158
U_31458,C_898349|C_697791
U_31460,C_680761|C_697027|C_947156
U_31470,C_677010|C_676953|C_697797|C_677150
U_31495,C_881424|C_697236|C_948423|C_694149|C_697229
U_31497,C_677045|C_694162
U_31614,C_696939|C_916828|C_943228|C_947253|C_948216|C_680745|C_707081|C_677150|C_697778|C_696922|C_697068|C_746997|C_697018|C_782555|C_697360|C_682597|C_682345|C_682330|C_682222|C_682266|C_707358
U_31636,C_760442|C_948209
U_31692,C_697791|C_883345|C_770738|C_676937|C_677010|C_696679|C_676656|C_674920|C_697821|C_676673|C_696724|C_799796|C_696826|C_676687|C_823308|C_758898|C_697075|C_746997|C_682360|C_697149|C_677146|C_697018|C_707022|C_696954|C_676651|C_697828|C_854866|C_680785|C_697087|C_697405|C_676649|C_682314|C_674938|C_682442|C_782555|C_676907|C_676642|C_696855|C_697374|C_866769|C_696892|C_799800|C_676953|C_682189|C_697748|C_696729|C_676932|C_866756
U_31720,C_735164|C_760442
U_31788,C_948078|C_873864|C_735405|C_931245|C_677019|C_696647|C_840087|C_677077
U_31794,C_697081|C_845950|C_682469
U_31831,C_680745|C_677159|C_682597|C_694140|C_948468|C_948431|C_681012|C_680830|C_696994|C_682458|C_948078
U_31834,C_676656|C_883345|C_1410156|C_1912519|C_1736850
U_31870,C_737512|C_697299|C_696994|C_696563
U_31881,C_697398|C_697407|C_1755951|C_1755952
U_31882,C_681742|C_883345|C_707031|C_677010|C_676937|C_694136|C_677146|C_697828|C_697797|C_680745
U_31902,C_681581|C_681678|C_681592|C_680814|C_927959|C_697265|C_697307|C_682239|C_696679|C_697091|C_813501|C_696673|C_697415|C_948102|C_881485|C_680740|C_697096|C_676902|C_936913|C_879093|C_676932|C_909094|C_1741501|C_681756|C_680870|C_676662|C_681409|C_1718815|C_676664|C_735239|C_682190|C_1898449|C_1912519|C_1797904|C_1552662|C_1429002|C_696922|C_955163|C_1428968|C_694136|C_697046|C_1795810|C_682193|C_1918363|C_677146|C_819285|C_2297236|C_707081|C_696554|C_1741561|C_747064
U_31914,C_697791|C_883345|C_770738|C_697112
U_31927,C_696994|C_676932|C_676642|C_840084
U_31990,C_697375|C_1765606|C_697019|C_1428968
U_32057,C_697144|C_682525|C_735146|C_948468|C_681519|C_1844101|C_629559
U_32083,C_697068|C_780629|C_696994|C_696968
U_32152,C_696732|C_696867
U_32153,C_881456|C_819290|C_947252|C_696746
U_32230,C_1410156|C_1429002|C_697821
U_32231,C_948209|C_682183
U_32238,C_947244|C_681355
U_32252,C_682597|C_948209
U_32261,C_948209|C_682224
U_32264,C_677097|C_947244|C_697306
U_32276,C_696721|C_948209
U_32312,C_696721|C_948209
U_32313,C_696721|C_734054|C_948209
U_32319,C_948209|C_682597
U_32341,C_948209|C_697821|C_1429002|C_881456|C_696922|C_707081
U_32349,C_696980|C_799931|C_808526|C_682312
U_32370,C_676820|C_837735|C_676659|C_682349
U_32382,C_943223|C_696807|C_681084
U_32398,C_682466|C_707081|C_677146|C_696554|C_680762|C_696724
U_32399,C_696679|C_681678|C_883345|C_770738|C_697821|C_883372|C_1760314|C_697018|C_746997|C_682595|C_697208|C_682155|C_947149|C_943255|C_676953|C_735157|C_1410156|C_932176|C_1741560|C_2218203
U_32418,C_797938|C_789278|C_680762|C_682346|C_682379|C_696922
U_32433,C_682327|C_936949|C_837698|C_677110|C_676932|C_676683|C_876706|C_948436|C_697064|C_697422|C_682522|C_735253|C_681503|C_680972|C_681345|C_681471|C_677144
U_32555,C_677045|C_682636
U_32569,C_696863|C_907940|C_1731881|C_947243|C_696946|C_808526|C_677018|C_707067|C_682239|C_947240|C_680765|C_1718815|C_735077|C_681011|C_1789697
U_32652,C_697149|C_697791|C_696700|C_707031|C_696679|C_696724|C_697293|C_697176|C_694136|C_697360|C_883372|C_677045|C_1738959
U_32672,C_676932|C_697130|C_697188|C_697034|C_696994
U_32700,C_696994|C_697293|C_674953|C_862969|C_696606|C_947249|C_936977|C_629559|C_948136|C_707093|C_948209|C_1891384|C_677070|C_696972
U_32714,C_696855|C_883345
U_32715,C_677038|C_677019
U_32768,C_682176|C_1438319
U_32810,C_674953|C_697169|C_696606|C_1883679
U_32843,C_674953|C_788575|C_747696|C_696992|C_677019|C_1755941|C_1017355|C_1756078|C_1811832|C_1755929|C_1774972|C_697032
U_32858,C_936987|C_676664|C_697068
U_32920,C_676937|C_697791
U_32998,C_682246|C_680824
U_33002,C_682157|C_696994|C_697299|C_737512|C_697130|C_696892|C_696506|C_707037|C_697096|C_696899|C_735317|C_681255|C_682338|C_680759|C_854846|C_697423|C_680757|C_682618|C_681503|C_680771|C_682401|C_681355|C_682472|C_676898|C_682496|C_697757|C_679148|C_799796|C_677172|C_682648
U_33024,C_931248|C_879069|C_948432
U_33148,C_696682|C_788575
U_33165,C_681345|C_696704|C_681255|C_697096|C_680919|C_696821|C_934526|C_682633|C_680754|C_677093
U_33303,C_682458|C_1767126|C_2255517|C_2242137|C_1428968|C_696586
U_33310,C_696704|C_916828|C_696724|C_697108|C_677146|C_694136|C_697032|C_696687|C_676649
U_33334,C_696614|C_854866|C_756636|C_756594|C_697721|C_707107|C_697821|C_947149|C_735441
U_33346,C_697063|C_735239|C_1797904
U_33405,C_682195|C_845674|C_676898|C_758207|C_681007|C_688336|C_697172|C_681059|C_735401|C_682203|C_697148|C_682185|C_696762|C_697158|C_680808|C_697423|C_681683|C_674910|C_681355|C_808528|C_735389|C_879040|C_676661|C_696821|C_911160|C_696987|C_707373|C_682473|C_696555|C_1647264|C_682383|C_697179|C_1527465|C_676917|C_681212|C_681197|C_707081|C_1527362|C_1764856|C_1755912|C_1764866|C_1755907|C_1761364|C_1755925|C_1764869|C_1761361|C_1732839|C_1808023|C_1764850|C_1761459|C_1789683|C_1825107|C_676913|C_696581|C_677130|C_680785|C_696939|C_1903982|C_2297235|C_1756066
U_33526,C_696939|C_682772|C_697050|C_697032|C_697149|C_680931|C_697166|C_677099|C_677083|C_680785|C_696968|C_696918|C_697048|C_682373|C_866164|C_696860|C_948079|C_866769|C_682469|C_1912188
U_33533,C_697828|C_735157|C_883345|C_697821
